dataset,model,calibrator,decision_preserving_by_construction,pct_decisions_changed_vs_raw,accuracy,macro_f1,ece_top,ece_macro,brier_macro,nll,auroc_conf_vs_correct,recall_Normal,recall_DoS,recall_Probe,recall_R2L,recall_U2R,ece_top_lo,ece_top_hi,brier_macro_lo,brier_macro_hi,auroc_lo,auroc_hi,ece_top_delta_vs_raw_lo,ece_top_delta_vs_raw_hi,brier_delta_vs_raw_lo,brier_delta_vs_raw_hi,auroc_delta_vs_raw_lo,auroc_delta_vs_raw_hi,stratum_ece_Normal,stratum_n_Normal,stratum_ece_DoS,stratum_n_DoS,stratum_ece_Probe,stratum_n_Probe,stratum_ece_R2L,stratum_n_R2L,stratum_ece_U2R,stratum_n_U2R,temperature_T,kappa,holdout_logloss,ece_top_verdict_vs_raw,brier_verdict_vs_raw,auroc_verdict_vs_raw
unsw_nb15_v2,dnn_5class_smote,dirichlet,False,27.142654543735524,0.7431966089409243,0.5427487993708836,0.05757121740838294,0.05061491444293772,0.06685514213832891,0.5515269020192726,0.7900188968004427,0.7518918918918919,0.03643922719491318,0.6798466331176611,0.9074647015806941,0.5355450236966824,0.05478082912250238,0.06042689643064013,0.06624983767001372,0.06748760934574699,0.7868685783219584,0.793239814937647,-0.09193750796328272,-0.08499667966326571,-0.02038558797725155,-0.019622098337441836,-0.033221876903148775,-0.026189057551365115,0.08462272421068413,28709,0.04977625011274094,202,0.1384998459432546,4074,0.1420232324928727,29852,0.24922664818600487,624,,,,better,better,worse
cic_ids2017_v2,rf_5class_cw,raw,True,0.0,0.9982003149448846,0.9583982761927942,0.0015902486080380759,0.0007792461630616076,0.0006033251316627217,0.012206296640767935,0.9291783175437864,0.9988181507168848,0.9983258928571429,0.994661921708185,0.9506726457399103,0.7142857142857143,0.0012286078334885794,0.001975554514306204,0.0004940477264788923,0.0007238941515533542,0.8861049518216987,0.966238299086236,0.0,0.0,0.0,0.0,0.0,0.0,0.0017719165557138145,32148,0.0023364398167733504,5392,0.004196788560663993,2247,0.01238098219662862,215,,5,,,,no difference,no difference,no difference
cic_ids2017_v2,rf_5class_cw,temperature,True,0.0,0.9982003149448846,0.9583982761927942,0.0027130643266827714,0.0012250919748114093,0.0006418140066661791,0.012253530308457225,0.9291767525005913,0.9988181507168848,0.9983258928571429,0.994661921708185,0.9506726457399103,0.7142857142857143,0.002355879679569509,0.0031118970719454762,0.0005366298778368654,0.0007599487769998492,0.8860715054829663,0.9662336920736567,0.0010085123554640567,0.0012637198715877698,3.109781493959446e-05,4.530028394456554e-05,-3.483674649931157e-05,4.286586312947926e-05,0.0028582630989195212,32148,0.0038446053031413567,5392,0.003716481769456443,2247,0.017697500652316928,215,,5,1.1599833129321901,,,worse,worse,no difference
cic_ids2017_v2,rf_5class_cw,perclass_isotonic_renorm,False,0.04999125153098208,0.9983002974479466,0.9454342397435986,0.00025449620827186763,0.00023823535157684126,0.0005715617784543426,0.008137664105985785,0.9514095392532436,0.9986004416384163,0.9981398809523809,0.9995551601423488,0.9551569506726457,0.7142857142857143,0.00016728536749788857,0.0006828630043223974,0.00044099904139900697,0.0007091138457424782,0.9188229955026993,0.9784626552667332,-0.0015596415428524289,-0.0007180615003667653,-7.560168773775788e-05,1.3422868003521396e-05,-0.013542359800206374,0.05987334089257842,0.0002416281674820857,32129,0.0011605661802639034,5391,0.003827173477704438,2263,0.00907353887538894,218,,6,,,,better,no difference,no difference
cic_ids2017_v2,rf_5class_cw,toplabel_isotonic,True,0.0,0.9982003149448846,0.9583982761927942,0.0006467998826353106,0.00043175883362305716,0.0005814512412406556,0.01197705893288314,0.9291783175437864,0.9988181507168848,0.9983258928571429,0.994661921708185,0.9506726457399103,0.7142857142857143,0.0003726881142248746,0.00103767453741487,0.0004593345816254595,0.0007181305539077662,0.8861049518216987,0.966238299086236,-0.0012942177806039709,-0.0004370792056077495,-5.137349930470741e-05,9.545865243048603e-06,0.0,0.0,0.000845166267847932,32148,0.001972848983710553,5392,0.0030735758318358123,2247,0.010446884923024227,215,,5,,,,better,no difference,no difference
cic_ids2017_v2,rf_5class_cw,cctl,True,0.0,0.9982003149448846,0.9583982761927942,0.00031708285902624515,0.00032460180895942635,0.0005800870076398478,0.012492524829471306,0.9504997704603314,0.9988181507168848,0.9983258928571429,0.994661921708185,0.9506726457399103,0.7142857142857143,0.0001737084841776331,0.000722865442877028,0.00045772822044777,0.00071201098016387,0.9079994036526231,0.9861278674219672,-0.0014495273865427103,-0.0008258063197128093,-5.667676904085947e-05,1.244507377261418e-05,-0.02468724592474622,0.06555269153840343,0.000377927382011432,32148,0.0017662265804445224,5392,0.0035062290807860584,2247,0.010446884923024227,215,,5,,,,better,no difference,no difference
cic_ids2017_v2,rf_5class_cw,cctl_shrunk,True,0.0,0.9982003149448846,0.9583982761927942,0.0002927317228881224,0.0003228867484844935,0.0005783292216068831,0.011559549739586294,0.9695588664913818,0.9988181507168848,0.9983258928571429,0.994661921708185,0.9506726457399103,0.7142857142857143,0.00017018608304598522,0.0006966116950553608,0.00045655998552534947,0.0007104843427752032,0.9452505005401598,0.9875836993209174,-0.0014749591522141366,-0.0007960698253539189,-5.772337549283711e-05,9.669716821195873e-06,0.010208073938928211,0.07498921059781986,0.0003812337978653721,32148,0.001720683647487552,5392,0.002920302333162221,2247,0.010446884923024227,215,,5,,200.0,0.007892823088087147,better,no difference,better
cic_ids2017_v2,rf_5class_cw,dirichlet,False,0.07998600244957133,0.9982503061964156,0.8424570415885555,0.0009400495946874556,0.00047147694851131455,0.0005588461396922092,0.008310250221525067,0.9715078033617233,0.9988181507168848,0.9973958333333334,0.9995551601423488,0.9506726457399103,0.14285714285714285,0.0006560271302372806,0.001334970067538611,0.0004465800456677044,0.0006867976740867069,0.9464825592216609,0.9896389338991022,-0.000949076111353083,-0.00026160615381728904,-8.40186368030543e-05,-5.674267531573012e-06,0.01227260746805845,0.07739107373940636,0.0007113599381551631,32146,0.0011898767388773754,5384,0.0045528738828423294,2262,0.013685193662544132,214,,1,,,,better,better,better
cic_ids2017_v2,xgb_5class_cw,raw,True,0.0,0.9990001749693803,0.9799174175358576,0.0006711177586108719,0.00033992967627614315,0.00036460450810928336,0.005510720472490128,0.9709757424875523,0.9990358597953535,0.9996279761904762,0.9995551601423488,0.9730941704035875,1.0,0.00045929604599977044,0.00104784898513966,0.00025934642096105685,0.0004901811235924186,0.9495543199767845,0.9871518313160398,0.0,0.0,0.0,0.0,0.0,0.0,0.00018185713479202268,32130,0.002072593780049229,5387,0.004507010404320996,2258,0.02288724041876505,224,,8,,,,no difference,no difference,no difference
cic_ids2017_v2,xgb_5class_cw,temperature,True,0.0,0.9990001749693803,0.9799174175358576,0.0001705960134386081,0.0003730754019410433,0.00036029563360905536,0.004945562920347881,0.9664745289864138,0.9990358597953535,0.9996279761904762,0.9995551601423488,0.9730941704035875,1.0,9.325708655763154e-05,0.000562514125616635,0.0002544111998182343,0.0004813757639606372,0.9402506853950486,0.9863160509757711,-0.0005825001084146577,-0.00018085386118499219,-1.0376098726295512e-05,1.1468275895820556e-06,-0.009563130053260125,-0.0008998639441024387,0.0005161475533860592,32130,0.0015115540724541087,5387,0.003198788560844372,2258,0.02121380052959907,224,,8,1.2947810817626306,,,better,no difference,worse
cic_ids2017_v2,xgb_5class_cw,perclass_isotonic_renorm,False,0.017496938035843727,0.9990751618466769,0.9597378795752821,0.00027746658265763387,0.00015676346805050108,0.00034970498728145434,0.005525432605686069,0.9791052749021225,0.9991291636861257,0.9996279761904762,0.9995551601423488,0.9730941704035875,1.0,0.00014598358773272412,0.0005970188799395634,0.00024792143535313463,0.0004666901629359071,0.9654039107083294,0.9903328750063347,-0.0006435933458595367,-8.689051728886138e-05,-3.4513416018227456e-05,1.9075838487667038e-06,-0.006039677565773236,0.025615067834694114,0.00023747944415754705,32133,0.00022452910747286115,5386,0.0007981001953946929,2258,0.00996325081274164,220,,10,,,,better,no difference,no difference
cic_ids2017_v2,xgb_5class_cw,toplabel_isotonic,True,0.0,0.9990001749693803,0.9799174175358576,2.7034935220960457e-05,0.00032682890040596987,0.00035774580920161264,0.004716559014186238,0.9709757424875523,0.9990358597953535,0.9996279761904762,0.9995551601423488,0.9730941704035875,1.0,4.9403446708525755e-05,0.0004178984286106767,0.00025474320290354356,0.0004793193177965729,0.9495543199767845,0.9871518313160398,-0.0007381988498399337,-0.00010415818223276992,-1.7184790508446473e-05,2.480145183398591e-06,0.0,0.0,0.0005082672785447784,32130,0.0011651774791009884,5387,0.0022227146147939625,2258,0.01970335493744168,224,,8,,,,better,no difference,no difference
cic_ids2017_v2,xgb_5class_cw,cctl,True,0.0,0.9990001749693803,0.9799174175358576,0.00018921812795025166,0.0001811680164494162,0.0003581106686422318,0.006761164644776851,0.9768236920459379,0.9990358597953535,0.9996279761904762,0.9995551601423488,0.9730941704035875,1.0,0.0001451124421865019,0.0005330671868962843,0.00025720940442499756,0.00047378814130412183,0.9608181497120774,0.9897169133680184,-0.0006082197556706909,-5.8574619814078655e-05,-2.6574286393941372e-05,9.490849994803132e-06,-0.012802848192058736,0.027041518471519706,8.808737892638932e-05,32130,0.0010706875337623428,5387,0.0028950033794704145,2258,0.015972567191254717,224,,8,,,,better,no difference,no difference
cic_ids2017_v2,xgb_5class_cw,cctl_shrunk,True,0.0,0.9990001749693803,0.9799174175358576,0.00028607607547362953,0.00017748673370989823,0.0003550307811759477,0.0044309261997037075,0.9869539244877024,0.9990358597953535,0.9996279761904762,0.9995551601423488,0.9730941704035875,1.0,0.0001373724359800749,0.0006402188706626776,0.00025255180075751374,0.00047804545472684436,0.9800365635558067,0.9925612350153037,-0.0005217646909971686,-0.00016665763463046988,-2.0552840301258642e-05,4.3696854383172143e-07,0.002378318841845398,0.035315824250772676,0.00010724596806982544,32130,0.0010962945650239734,5387,0.0005706542906226225,2258,0.01853303218746586,224,,8,,1600.0,0.0031599283806293156,better,no difference,better
cic_ids2017_v2,xgb_5class_cw,dirichlet,False,0.009998250306196416,0.9991001574724423,0.9816832186734518,0.00010757082773988896,0.00018497345520062644,0.00035016808905361614,0.004648934419529075,0.9802526970942822,0.9991602649830498,0.9996279761904762,0.9995551601423488,0.9730941704035875,1.0,9.369409165196559e-05,0.0004614118059658111,0.00024648319520038513,0.0004695043678526158,0.9696954883781794,0.9891246677384083,-0.000732313019852351,-8.54560242668935e-05,-3.2289112456237656e-05,2.4859033495733456e-07,-0.004551392742076563,0.02781039860473612,0.0001646067591925482,32134,0.0011318040735238935,5387,0.0033789457099149657,2258,0.010057621221953614,220,,8,,,,better,no difference,no difference
cic_ids2017_v2,dnn_5class_cw,raw,True,0.0,0.8226560351938411,0.5400259606374458,0.07882310268263587,0.1065596622231771,0.05258148930595087,0.5268797105403038,0.7131185628200924,0.7848101265822784,0.9724702380952381,0.9937722419928826,0.9461883408071748,0.7142857142857143,0.07554352866678521,0.08224655320489793,0.0518016245544159,0.053433668126679656,0.7054286812208128,0.7201196707858446,0.0,0.0,0.0,0.0,0.0,0.0,0.22003337893595762,25348,0.10669147168737202,7567,0.17151084732365401,2892,0.6656115623075228,3985,0.5798726149734241,215,,,,no difference,no difference,no difference
cic_ids2017_v2,dnn_5class_cw,temperature,True,0.0,0.8226560351938411,0.5400259606374458,0.04056269949910603,0.0904676775637778,0.05160291358528601,0.5099061058074652,0.7230892433852265,0.7848101265822784,0.9724702380952381,0.9937722419928826,0.9461883408071748,0.7142857142857143,0.037183718022009024,0.04438404927247543,0.05073431153649321,0.052540204811990385,0.7155118881237872,0.7298784749807343,-0.0426269424068777,-0.03383515939552417,-0.001091557078601375,-0.000868161080205869,0.009273243748323643,0.01066373331197296,0.14935817843344992,25348,0.1444139806717185,7567,0.19016969401082007,2892,0.7198125310633706,3985,0.6336525841406053,215,0.813822574038873,,,better,better,better
cic_ids2017_v2,dnn_5class_cw,perclass_isotonic_renorm,False,19.339115654760416,0.9460844352238358,0.6779112017057516,0.0023765091420233403,0.00581594911794473,0.014782036808300095,0.13064245350371556,0.9358348016258698,0.980966006282462,0.7481398809523809,0.9933274021352313,0.23318385650224216,0.2857142857142857,0.0012888498949324536,0.0043015770538216555,0.014340949497628933,0.015243774843434818,0.9317012600332412,0.9399348992543813,-0.0797825693046794,-0.0726923747278196,-0.038526451537383606,-0.03707546869716921,0.21484414529299609,0.23171070933889418,0.008802397116949127,33085,0.06389998107249771,4189,0.0266897744441878,2665,0.12749629536421755,62,,6,,,,better,better,better
cic_ids2017_v2,dnn_5class_cw,toplabel_isotonic,True,0.0,0.8226560351938411,0.5400259606374458,0.003879046274484703,0.0933151662232223,0.05094204952353701,0.4890882945048853,0.7131185671025526,0.7848101265822784,0.9724702380952381,0.9937722419928826,0.9461883408071748,0.7142857142857143,0.00204722506962076,0.007418252600589775,0.05012279187884085,0.051850432120907675,0.7054286812733962,0.7201196709970399,-0.0785553218428826,-0.06995051218657321,-0.0017660834800937689,-0.0015146180419464673,0.0,1.916816531333243e-08,0.16356234109815634,25348,0.11790684197783796,7567,0.11864998907892679,2892,0.6906836658745386,3985,0.6155235018816215,215,,,,better,better,no difference
cic_ids2017_v2,dnn_5class_cw,cctl,True,0.0,0.8226560351938411,0.5400259606374458,0.002494215274759225,0.04673790539008916,0.03959613329644476,1.6929071329076288,0.9838543674069841,0.7848101265822784,0.9724702380952381,0.9937722419928826,0.9461883408071748,0.7142857142857143,0.0018229601607352762,0.004461932328605231,0.038882321835761666,0.04040794581244531,0.9826448080852668,0.9849267112384653,-0.0793048664444298,-0.07221331307049178,-0.013403097277392242,-0.01260325973792405,0.2636214322995782,0.27817052260202146,0.00027842395470341477,25348,0.008355107197695479,7567,0.009782147687469624,2892,0.004087564397013247,3985,0.027833898942437124,215,,,,better,better,better
cic_ids2017_v2,dnn_5class_cw,cctl_shrunk,True,0.0,0.8226560351938411,0.5400259606374458,0.0028869145226717314,0.05263651564859473,0.03786984059872349,0.3926514683521224,0.9838372589788628,0.7848101265822784,0.9724702380952381,0.9937722419928826,0.9461883408071748,0.7142857142857143,0.0023335902567202275,0.004868533907554427,0.03717338879608873,0.03865659620818292,0.982633794817914,0.9849103372291712,-0.07883172111595142,-0.07175488625507402,-0.015096193899999652,-0.014352393535060287,0.2636214097025969,0.2781591848032845,7.662973222748825e-05,25348,0.008075225120133523,7567,0.008785257322860288,2892,0.007431577171870397,3985,0.0970831429032234,215,,25.0,0.11098047931905859,better,better,better
cic_ids2017_v2,dnn_5class_cw,dirichlet,False,17.916864548703977,0.9535581273277176,0.5523584963386019,0.005035637766642832,0.004319989152647523,0.014235768626769818,0.1308680384139878,0.9156984619341852,0.976798432494635,0.8404017857142857,0.9893238434163701,0.0,0.0,0.003924046309228187,0.006944988007132838,0.013794478200118209,0.014713636938734665,0.910380173443878,0.9208807108150785,-0.07717677950532634,-0.06985810684688686,-0.03904739938541407,-0.03762533722798107,0.1937646960918201,0.21206951202993388,0.0043421429071024845,32511,0.027033025207486086,4823,0.05355191637100601,2670,,0,,3,,,,better,better,better
cic_ids2017_v2,rf_5class_smote,raw,True,0.0,0.9982753018221812,0.9570705070800611,0.002269253340747064,0.0012535969386684837,0.0006288832267755033,0.0122487179710961,0.9196896493913392,0.9985382390445682,0.9986979166666666,0.9968861209964412,0.9730941704035875,0.7142857142857143,0.0019188395408291337,0.0026780753379543557,0.0005241942749437699,0.0007499747828044335,0.8728324599355426,0.9603426573139863,0.0,0.0,0.0,0.0,0.0,0.0,0.0031416527379282176,32127,0.0008711585964783854,5393,0.005587468345742151,2253,0.03161825198755841,229,,5,,,,no difference,no difference,no difference
cic_ids2017_v2,rf_5class_smote,temperature,True,0.0,0.9982753018221812,0.9570705070800611,0.002515316827206962,0.0013523396352782108,0.0006371968410742962,0.01223710188348411,0.9196941854076718,0.9985382390445682,0.9986979166666666,0.9968861209964412,0.9730941704035875,0.7142857142857143,0.00215431207370062,0.002930342126478012,0.0005330459164380444,0.000757796571608449,0.8728409850576578,0.9603493442434996,0.00019422666314218803,0.0002539546817551781,7.026679169601797e-06,9.553810093433203e-06,-8.606655606763214e-06,2.0201644061673685e-05,0.003398028032192557,32127,0.0011524890604313182,5393,0.005665033431606428,2253,0.03202920395063695,229,,5,1.0272987650591245,,,worse,worse,no difference
cic_ids2017_v2,rf_5class_smote,perclass_isotonic_renorm,False,0.02499562576549104,0.9984252755767741,0.9573307187932265,0.0004649241021032833,0.0003012171580498563,0.0005452956486396052,0.006507343003414537,0.962881764629211,0.9985693403414923,0.9985119047619048,0.9995551601423488,0.9730941704035875,0.7142857142857143,0.0002416103601292072,0.0008733520044034242,0.0004255175753719249,0.0006744167988733882,0.9313452560019686,0.9860057337633937,-0.0021582306626564155,-0.001337030365464674,-0.00011646622674222086,-5.0478432147562696e-05,0.014000448258602497,0.07715017019963759,0.000234840101087773,32123,0.002665200485905055,5390,0.0035533998925818717,2260,0.032487992068024565,229,,5,,,,better,better,better
cic_ids2017_v2,rf_5class_smote,toplabel_isotonic,True,0.0,0.9982753018221812,0.9570705070800611,0.00016661691848259547,0.0005786753293189725,0.00057373806075803,0.010819804985897746,0.9196896493913392,0.9985382390445682,0.9986979166666666,0.9968861209964412,0.9730941704035875,0.7142857142857143,0.00010877338778944466,0.0005640807972454581,0.00044813379382944947,0.0007145896671333856,0.8728324599355426,0.9603426573139863,-0.0023190181766784617,-0.0014706207352751018,-8.901324080927233e-05,-1.9872915727205705e-05,0.0,0.0,0.0009276609211944784,32127,0.002667788619499539,5393,0.004373745140228268,2253,0.03881429658854511,229,,5,,,,better,better,no difference
cic_ids2017_v2,rf_5class_smote,cctl,True,0.0,0.9982753018221812,0.9570705070800611,0.0002355863884975148,0.00027318266256812527,0.0005782619275094651,0.011648396014366352,0.9651626688033118,0.9985382390445682,0.9986979166666666,0.9968861209964412,0.9730941704035875,0.7142857142857143,0.00016400014329164225,0.0006708844750687004,0.0004575892636684551,0.0007161861202639546,0.9373037776683503,0.9872252924421204,-0.0022595592543321833,-0.0013553584090823113,-8.453766976672667e-05,-1.3063316138376289e-05,0.013123432833545747,0.08376418346253885,0.00021364842239713955,32127,0.0016845820170150656,5393,0.0027968852308425996,2253,0.030532776164969383,229,,5,,,,better,better,better
cic_ids2017_v2,rf_5class_smote,cctl_shrunk,True,0.0,0.9982753018221812,0.9570705070800611,0.0002355863884975148,0.00027318266256812527,0.0005782619275094651,0.011648396014366352,0.9651626688033118,0.9985382390445682,0.9986979166666666,0.9968861209964412,0.9730941704035875,0.7142857142857143,0.00016400014329164225,0.0006708844750687004,0.0004575892636684551,0.0007161861202639546,0.9373037776683503,0.9872252924421204,-0.0022595592543321833,-0.0013553584090823113,-8.453766976672667e-05,-1.3063316138376289e-05,0.013123432833545747,0.08376418346253885,0.00021364842239713955,32127,0.0016845820170150656,5393,0.0027968852308425996,2253,0.030532776164969383,229,,5,,0.0,0.007884023114020006,better,better,better
cic_ids2017_v2,rf_5class_smote,dirichlet,False,0.06998775214337491,0.998375284325243,0.9456921179234546,0.0009005221292979169,0.00045043495714224187,0.0005432722908484411,0.007822992347976883,0.9641304892093535,0.998849252013809,0.9968377976190477,0.9991103202846975,0.968609865470852,0.7142857142857143,0.000601348074306861,0.0012876555875672966,0.0004317863599390205,0.0006682080180073066,0.9364057771197365,0.9858563641439891,-0.0016580917180604527,-0.0010508220584384417,-0.0001248602225487259,-4.162461899115208e-05,0.011954695280051275,0.08094243055528537,0.000807623296834131,32142,0.0009359391189941844,5378,0.004359253654121735,2257,0.02066925563713106,224,,6,,,,better,better,better
cic_ids2017_v2,xgb_5class_smote,raw,True,0.0,0.9988502012147874,0.9781770573618008,0.000984819281610132,0.0004250316385074512,0.0004406923358573688,0.0072276489651603845,0.9668366875094522,0.998849252013809,0.9996279761904762,0.9995551601423488,0.9775784753363229,0.8571428571428571,0.0007122014852930654,0.0013696982446320728,0.0003280472005803586,0.0005718783682381218,0.934751654127178,0.9868006818273007,0.0,0.0,0.0,0.0,0.0,0.0,0.0002646754411879185,32124,0.0033106274761930932,5394,0.004070200494794033,2258,0.03149759436964816,225,,6,,,,no difference,no difference,no difference
cic_ids2017_v2,xgb_5class_smote,temperature,True,0.0,0.9988502012147874,0.9781770573618008,0.0002959126036286931,0.000396586372447056,0.0004316081136138225,0.005860147991605794,0.9607606546817931,0.998849252013809,0.9996279761904762,0.9995551601423488,0.9775784753363229,0.8571428571428571,0.00010125379338556291,0.0006629048011642084,0.00032258111450636387,0.000555686539188269,0.9216170704832709,0.9851936474563953,-0.0007729504696062233,-0.000499678708069055,-1.8290542954983843e-05,-2.683295722448906e-07,-0.013379485958738002,-0.0014488841024665438,0.00047833067508261054,32124,0.002502446449282718,5394,0.002119330313301035,2258,0.030050307647665565,225,,6,1.4335931411526255,,,better,better,worse
cic_ids2017_v2,xgb_5class_smote,perclass_isotonic_renorm,False,0.004999125153098208,0.9988002099632565,0.9776928918950892,0.00018554646856551498,0.00018775482535797401,0.0004250712263400001,0.006807079605414262,0.9631150575172885,0.9988181507168848,0.9996279761904762,0.9995551601423488,0.9730941704035875,0.8571428571428571,0.00011190337283358305,0.0005508124168265164,0.0003160756674672829,0.0005451780644102184,0.9245705527688123,0.9892123008544196,-0.000879132806593804,-0.0003511683512770502,-3.341618490508645e-05,5.669002575328629e-06,-0.03136446411005676,0.014761429981031316,8.048032274398212e-05,32124,0.0014825332307896587,5395,0.003124986557378781,2258,0.02720944338562178,224,,6,,,,better,no difference,no difference
cic_ids2017_v2,xgb_5class_smote,toplabel_isotonic,True,0.0,0.9988502012147874,0.9781770573618008,0.0001357339561672619,0.00033435119151912433,0.00043395299882572486,0.006055270713390614,0.9668366875094522,0.998849252013809,0.9996279761904762,0.9995551601423488,0.9775784753363229,0.8571428571428571,5.939801280673085e-05,0.0005125263279826671,0.0003276958449222199,0.0005562981831121072,0.934751654127178,0.9868006818273007,-0.0009560311865532459,-0.00040271457018123006,-1.9405304407631878e-05,4.689659575442836e-06,0.0,0.0,0.000486896859941809,32124,0.0022168451292771374,5394,0.00021353222875158728,2258,0.03002799220547736,225,,6,,,,better,no difference,no difference
cic_ids2017_v2,xgb_5class_smote,cctl,True,0.0,0.9988502012147874,0.9781770573618008,0.0003133716036162217,0.00020921089378031109,0.0004149808052795325,0.009536084309175822,0.9610691075972987,0.998849252013809,0.9996279761904762,0.9995551601423488,0.9775784753363229,0.8571428571428571,0.00020333688399313721,0.0006489179933980373,0.00031168251823508356,0.0005318349164971178,0.9293138744001327,0.9832092684105799,-0.0008153258460924263,-0.0002797823464976045,-6.154298421946832e-05,6.2875591467212e-06,-0.01758168043635861,0.005534199613931367,7.53803004357453e-05,32124,0.001660690100368178,5394,0.0031007739615590475,2258,0.026333667988239773,225,,6,,,,better,no difference,no difference
cic_ids2017_v2,xgb_5class_smote,cctl_shrunk,True,0.0,0.9988502012147874,0.9781770573618008,0.0003133716036162217,0.00020921089378031109,0.0004149808052795325,0.009536084309175822,0.9610691075972987,0.998849252013809,0.9996279761904762,0.9995551601423488,0.9775784753363229,0.8571428571428571,0.00020333688399313721,0.0006489179933980373,0.00031168251823508356,0.0005318349164971178,0.9293138744001327,0.9832092684105799,-0.0008153258460924263,-0.0002797823464976045,-6.154298421946832e-05,6.2875591467212e-06,-0.01758168043635861,0.005534199613931367,7.53803004357453e-05,32124,0.001660690100368178,5394,0.0031007739615590475,2258,0.026333667988239773,225,,6,,0.0,0.005091143294764537,better,no difference,no difference
cic_ids2017_v2,xgb_5class_smote,dirichlet,False,0.014997375459294623,0.9988502012147874,0.9535747252626001,0.0002068458716843112,0.00019018062720131408,0.000420044897830692,0.005170099173059505,0.9822653173800978,0.9988803533107331,0.9996279761904762,0.9995551601423488,0.9730941704035875,0.8571428571428571,0.0001200960848911848,0.0005636764731815318,0.00031734349248036046,0.00053863196112718,0.9699321486562158,0.9912277948356583,-0.0009123486273459836,-0.0004162787071745092,-5.375729463531119e-05,1.1724225106918186e-05,-0.003992450149366597,0.044176233463034974,0.00010770024041112948,32126,0.001494505376316744,5392,0.0034591240076153984,2258,0.016244630751195224,223,,8,,,,better,no difference,no difference
cic_ids2017_v2,dnn_5class_smote,raw,True,0.0,0.9605569025420552,0.7265001365952191,0.02396423867176432,0.013041269704898249,0.011243452318433246,0.09342027878240798,0.9795853337550945,0.9514819767984325,0.9979538690476191,0.9995551601423488,0.9865470852017937,0.5714285714285714,0.022399415925115646,0.025608770084395188,0.010705193486069143,0.011795947280068598,0.9774543605888227,0.9815324217191425,0.0,0.0,0.0,0.0,0.0,0.0,0.004888509224081492,30606,0.06917297097515529,6086,0.14829909490860804,2696,0.466316400217394,597,,22,,,,no difference,no difference,no difference
cic_ids2017_v2,dnn_5class_smote,temperature,True,0.0,0.9605569025420552,0.7265001365952191,0.016563317276391203,0.012169353383051907,0.009919986181502692,0.07847327004021802,0.9774128748155414,0.9514819767984325,0.9979538690476191,0.9995551601423488,0.9865470852017937,0.5714285714285714,0.015229511883529159,0.018204124602723765,0.009495543420509324,0.010356200633215806,0.9752381901864229,0.979395896717665,-0.00852311264691206,-0.006153510565160917,-0.0014419091970063259,-0.0012013933124171718,-0.0024077354228932675,-0.0019313202548339099,0.011012094199224028,30606,0.051400771608026724,6086,0.09873897786032183,2696,0.403520052644571,597,,22,1.7365482812373396,,,better,better,worse
cic_ids2017_v2,dnn_5class_smote,perclass_isotonic_renorm,False,3.4768915439798036,0.9800534906391382,0.8572452809182846,0.0011604533035609237,0.0011466047869107983,0.005369843519319914,0.0442357930722602,0.9779887724616445,0.9851957826641371,0.9810267857142857,0.9079181494661922,0.9596412556053812,0.42857142857142855,0.0008439147555218059,0.0024760083036295443,0.0050998047847917215,0.005655713067684638,0.9734486614813388,0.9813975307620116,-0.02437914254226205,-0.02035231196129493,-0.006290472868016037,-0.00545398661969866,-0.00458531263782509,0.0008413896620552252,0.0008781432792262749,31997,0.012682338056222469,5499,0.00973595400702456,2266,0.07311244077613296,240,,5,,,,better,better,no difference
cic_ids2017_v2,dnn_5class_smote,toplabel_isotonic,True,0.0,0.9605569025420552,0.7265001365952191,0.0017090105004016227,0.01097675526811115,0.009469009133023185,0.08578293951857939,0.9795876671613488,0.9514819767984325,0.9979538690476191,0.9995551601423488,0.9865470852017937,0.5714285714285714,0.0010961756673033233,0.0031520748353854873,0.009099693074191874,0.009844661287775178,0.9774582974257805,0.9815345638985293,-0.023809648283560594,-0.020010995189211143,-0.0020155443005356434,-0.0015415298728580862,0.0,7.535375413189601e-06,0.01163642260754283,30606,0.023575728223121626,6086,0.045921655643105734,2696,0.23317475816030256,597,,22,,,,better,better,no difference
cic_ids2017_v2,dnn_5class_smote,cctl,True,0.0,0.9605569025420552,0.7265001365952191,0.0024265525510031244,0.007739074152911828,0.010210542665793505,0.2557659227077801,0.9904842785970315,0.9514819767984325,0.9979538690476191,0.9995551601423488,0.9865470852017937,0.5714285714285714,0.0017551566805393457,0.0036275204798111925,0.009771511376119674,0.010679484081761337,0.9884401116983921,0.9922297185069834,-0.02347047298116033,-0.019119431693600544,-0.0013005971957046575,-0.0007570072341135606,0.009536283104188126,0.012107015817759855,0.0003079485978439883,30606,0.005411751354611798,6086,0.025196675344633608,2696,0.007040530442571368,597,,22,,,,better,better,better
