target,confusable_class,rule,n_poisoned,budget_of_calib,n_target_in_calib,frac_poisoned_from_target_class,audit_accuracy,audit_ece_top,audit_accuracy_delta,audit_ece_delta,stealth_ok,test_accuracy,test_macro_f1,test_ece_top,test_recall_Normal,test_recall_DoS,test_recall_Probe,test_recall_R2L,test_recall_U2R,test_tpcr,routed_to_Normal,routed_to_DoS,routed_to_Probe,routed_to_R2L,routed_to_U2R,baseline_recall_target,baseline_accuracy,baseline_macro_f1,baseline_ece_top,baseline_tpcr,dataset,model,target_kind
R2L,Normal,highest_pt,126,0.0050009922603691205,11726,0.9920634920634921,0.9896011113316134,0.004227533929337187,-0.0029370906925977325,0.0030058067382285514,True,0.7651703335699077,0.5127771508558232,0.19048146523680048,0.9718875502008032,0.8315013404825737,0.6600578273440727,0.0020797227036395147,0.07462686567164178,0.08361426543647978,0.9965337954939342,0.0,0.0010398613518197574,0.0020797227036395147,0.0003466204506065858,0.07383015597920277,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,fragile
R2L,Normal,highest_pt,126,0.0050009922603691205,11726,0.9920634920634921,0.9896011113316134,0.004227533929337187,-0.0029370906925977325,0.0030058067382285514,True,0.7651703335699077,0.5127771508558232,0.19048146523680048,0.9718875502008032,0.8315013404825737,0.6600578273440727,0.0020797227036395147,0.07462686567164178,0.08361426543647978,0.9965337954939342,0.0,0.0010398613518197574,0.0020797227036395147,0.0003466204506065858,0.07383015597920277,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,fragile
R2L,Normal,highest_pt,126,0.0050009922603691205,11726,0.9920634920634921,0.9896011113316134,0.004227533929337187,-0.0029370906925977325,0.0030058067382285514,True,0.7651703335699077,0.5127771508558232,0.19048146523680048,0.9718875502008032,0.8315013404825737,0.6600578273440727,0.0020797227036395147,0.07462686567164178,0.08361426543647978,0.9965337954939342,0.0,0.0010398613518197574,0.0020797227036395147,0.0003466204506065858,0.07383015597920277,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,fragile
R2L,Normal,highest_pt,252,0.010001984520738241,11726,0.7896825396825397,0.9872196864457233,0.011496690003991526,-0.005318515578487837,0.01027496281288289,False,0.7448988644428672,0.4750495297942319,0.22839270171222892,0.972711358253527,0.7725201072386059,0.654275092936803,0.0,0.0,0.10659155429382541,0.9989601386481802,0.0,0.0010398613518197574,0.0,0.0,0.07383015597920277,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,fragile
R2L,Normal,highest_pt,504,0.020003969041476482,11726,0.3948412698412698,0.978686247271284,0.0257967283012463,-0.01385195475292722,0.024575001110137665,False,0.718639105748758,0.4590458421351281,0.2648448903897168,0.9732262382864793,0.7001340482573727,0.630731102850062,0.0,0.0,0.13626685592618878,0.9989601386481802,0.0,0.0010398613518197574,0.0,0.0,0.07383015597920277,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,fragile
R2L,Normal,highest_pt,1260,0.050009922603691206,11726,0.15793650793650793,0.9508235761063704,0.06435946807203895,-0.04171462591784081,0.06313774088093031,False,0.6921132008516678,0.44362784083956175,0.2951775500018041,0.9751827824116981,0.6209115281501341,0.6199917389508468,0.0,0.0,0.16944641589779985,0.9989601386481802,0.0,0.0010398613518197574,0.0,0.0,0.07383015597920277,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,fragile
R2L,Normal,highest_pt,2520,0.10001984520738241,11726,0.07896825396825397,0.9210557650327446,0.1183359406850253,-0.07148243699146661,0.11711421349391667,False,0.6762331440738112,0.4342522571854266,0.33890136563598666,0.9751827824116981,0.5729222520107239,0.6199917389508468,0.0,0.0,0.18625798438608943,0.9989601386481802,0.0,0.0010398613518197574,0.0,0.0,0.07383015597920277,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,fragile
DoS,Normal,block_greedy,126,0.0050009922603691205,11726,1.0,0.9923794403651518,0.006115568301994866,-0.0001587616590593699,0.00489384111088623,True,0.7720901348474095,0.5666420053757961,0.18856226279654364,0.9714756461744414,0.8242627345844504,0.6600578273440727,0.07383015597920277,0.1791044776119403,0.07611781405251952,0.1722520107238606,0.8242627345844504,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,block_greedy,126,0.0050009922603691205,11726,1.0,0.9923794403651518,0.006115568301994866,-0.0001587616590593699,0.00489384111088623,True,0.7720901348474095,0.5666420053757961,0.18856226279654364,0.9714756461744414,0.8242627345844504,0.6600578273440727,0.07383015597920277,0.1791044776119403,0.07611781405251952,0.1722520107238606,0.8242627345844504,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,block_greedy,126,0.0050009922603691205,11726,1.0,0.9923794403651518,0.006115568301994866,-0.0001587616590593699,0.00489384111088623,True,0.7720901348474095,0.5666420053757961,0.18856226279654364,0.9714756461744414,0.8242627345844504,0.6600578273440727,0.07383015597920277,0.1791044776119403,0.07611781405251952,0.1722520107238606,0.8242627345844504,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,block_greedy,252,0.010001984520738241,11726,1.0,0.992339749950387,0.01125829518270335,-0.00019845207382418462,0.010036567991594714,False,0.771735273243435,0.5664659572575264,0.18580751623300093,0.9714756461744414,0.8231903485254691,0.6600578273440727,0.07383015597920277,0.1791044776119403,0.07651703335699077,0.1733243967828418,0.8231903485254691,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,block_greedy,504,0.020003969041476482,11726,1.0,0.992339749950387,0.021266738561542518,-0.00019845207382418462,0.020045011370433883,False,0.771735273243435,0.5664659572575264,0.17887739875272385,0.9714756461744414,0.8231903485254691,0.6600578273440727,0.07383015597920277,0.1791044776119403,0.07651703335699077,0.1733243967828418,0.8231903485254691,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,block_greedy,1260,0.050009922603691206,11726,1.0,0.992339749950387,0.051236407541435554,-0.00019845207382418462,0.05001468035032692,False,0.771735273243435,0.5664659572575264,0.17628426329534566,0.9714756461744414,0.8231903485254691,0.6600578273440727,0.07383015597920277,0.1791044776119403,0.07651703335699077,0.1733243967828418,0.8231903485254691,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,block_greedy,2520,0.10001984520738241,11726,1.0,0.992339749950387,0.10211366344070055,-0.00019845207382418462,0.10089193624959192,False,0.7716909155429382,0.566443191795716,0.21396405317459535,0.9714756461744414,0.8230563002680965,0.6600578273440727,0.07383015597920277,0.1791044776119403,0.07656139105748758,0.1734584450402145,0.8230563002680965,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,block_greedy_stealth,26,0.0010319507838856916,31,0.11538461538461539,0.9925382020242112,0.0018955505156329653,0.0,0.0006738233245243293,True,0.774485450674237,0.5678440769426645,0.19627899861215148,0.9714756461744414,0.8315013404825737,0.6600578273440727,0.07383015597920277,0.1791044776119403,0.07354506742370476,0.16501340482573726,0.8315013404825737,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,block_greedy_stealth,31,0.001230402857709863,31,0.12903225806451613,0.9925382020242112,0.00209170329979571,0.0,0.0008699761086870738,True,0.774485450674237,0.5678440769426645,0.1966036606626402,0.9714756461744414,0.8315013404825737,0.6600578273440727,0.07383015597920277,0.1791044776119403,0.07354506742370476,0.16501340482573726,0.8315013404825737,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,random,126,0.0050009922603691205,11726,0.7936507936507936,0.9925382020242112,0.006032379361623469,0.0,0.0048106521705148335,True,0.774485450674237,0.5690427217873972,0.18577735627932176,0.9714756461744414,0.8315013404825737,0.6600578273440727,0.07383015597920277,0.1791044776119403,0.07363378282469837,0.16501340482573726,0.8315013404825737,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,random,126,0.0050009922603691205,11726,0.7936507936507936,0.9925382020242112,0.006032379361623469,0.0,0.0048106521705148335,True,0.774485450674237,0.5690427217873972,0.18577735627932176,0.9714756461744414,0.8315013404825737,0.6600578273440727,0.07383015597920277,0.1791044776119403,0.07363378282469837,0.16501340482573726,0.8315013404825737,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,random,126,0.0050009922603691205,11726,0.7936507936507936,0.9925382020242112,0.006032379361623469,0.0,0.0048106521705148335,True,0.774485450674237,0.5690427217873972,0.18577735627932176,0.9714756461744414,0.8315013404825737,0.6600578273440727,0.07383015597920277,0.1791044776119403,0.07363378282469837,0.16501340482573726,0.8315013404825737,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,random,252,0.010001984520738241,11726,0.7896825396825397,0.9925382020242112,0.010976652107766114,0.0,0.009754924916657477,True,0.7744410929737402,0.5650652425560506,0.18148814089154192,0.9714756461744414,0.8315013404825737,0.6600578273440727,0.07383015597920277,0.16417910447761194,0.07367814052519517,0.16501340482573726,0.8315013404825737,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,random,504,0.020003969041476482,11726,0.7976190476190477,0.9931335582456836,0.0215146928888331,0.0005953562214724428,0.020292965697724465,False,0.7743967352732435,0.5609954210590986,0.17375844549373992,0.9714756461744414,0.8315013404825737,0.6600578273440727,0.07383015597920277,0.14925373134328357,0.07372249822569198,0.16501340482573726,0.8315013404825737,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,random,1260,0.050009922603691206,11726,0.7880952380952381,0.9931335582456836,0.05040138768206288,0.0005953562214724428,0.04917966049095424,False,0.7738644428672817,0.5524952745287776,0.18271465720524832,0.9716815981876222,0.8310991957104558,0.6588186699710863,0.07175043327556326,0.11940298507462686,0.07447657913413769,0.16541554959785523,0.8310991957104558,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,random,2520,0.10001984520738241,11726,0.780952380952381,0.9920619170470332,0.0986300009044615,-0.00047628497717799867,0.09740827371335287,False,0.7600248403122782,0.5169398077007791,0.22977865906361522,0.9728143342601174,0.820509383378016,0.6158612143742255,0.02391681109185442,0.08955223880597014,0.08955819730305181,0.17613941018766757,0.820509383378016,0.003351206434316354,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,highest_pt,126,0.0050009922603691205,11726,1.0,0.9925382020242112,0.006222499455796462,0.0,0.005000772264687826,True,0.774485450674237,0.5678440769426645,0.18589816183749075,0.9714756461744414,0.8315013404825737,0.6600578273440727,0.07383015597920277,0.1791044776119403,0.07354506742370476,0.16501340482573726,0.8315013404825737,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,highest_pt,126,0.0050009922603691205,11726,1.0,0.9925382020242112,0.006222499455796462,0.0,0.005000772264687826,True,0.774485450674237,0.5678440769426645,0.18589816183749075,0.9714756461744414,0.8315013404825737,0.6600578273440727,0.07383015597920277,0.1791044776119403,0.07354506742370476,0.16501340482573726,0.8315013404825737,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,highest_pt,126,0.0050009922603691205,11726,1.0,0.9925382020242112,0.006222499455796462,0.0,0.005000772264687826,True,0.774485450674237,0.5678440769426645,0.18589816183749075,0.9714756461744414,0.8315013404825737,0.6600578273440727,0.07383015597920277,0.1791044776119403,0.07354506742370476,0.16501340482573726,0.8315013404825737,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,highest_pt,252,0.010001984520738241,11726,1.0,0.9925382020242112,0.011223771221315659,0.0,0.010002044030207023,False,0.774485450674237,0.5678440769426645,0.18247913166748164,0.9714756461744414,0.8315013404825737,0.6600578273440727,0.07383015597920277,0.1791044776119403,0.07354506742370476,0.16501340482573726,0.8315013404825737,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,highest_pt,504,0.020003969041476482,11726,1.0,0.9925382020242112,0.021232331252590133,0.0,0.020010604061481498,False,0.774485450674237,0.5678440769426645,0.17554895721798044,0.9714756461744414,0.8315013404825737,0.6600578273440727,0.07383015597920277,0.1791044776119403,0.07354506742370476,0.16501340482573726,0.8315013404825737,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,highest_pt,1260,0.050009922603691206,11726,1.0,0.9925382020242112,0.05133787259408384,0.0,0.0501161454029752,False,0.774485450674237,0.5678440769426645,0.17363469276469504,0.9714756461744414,0.8315013404825737,0.6600578273440727,0.07383015597920277,0.1791044776119403,0.07354506742370476,0.16501340482573726,0.8315013404825737,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
DoS,Normal,highest_pt,2520,0.10001984520738241,11726,1.0,0.9925382020242112,0.10226353910118254,0.0,0.1010418119100739,False,0.7744410929737402,0.5678214170157243,0.21095616057990801,0.9714756461744414,0.8313672922252011,0.6600578273440727,0.07383015597920277,0.1791044776119403,0.07358942512420157,0.1651474530831099,0.8313672922252011,0.003485254691689008,0.0,0.0,0.8315013404825737,0.774485450674237,0.5678440769426645,0.18929647829808277,0.07354506742370476,nsl_kdd_v2,dnn_5class_cw,stable
Probe,Normal,block_greedy,126,0.0050009922603691205,11726,1.0,0.9992061917047033,0.005118886608239207,0.0,0.005001984268389108,True,0.7710255500354861,0.5336593752612855,0.208292616904898,0.9718875502008032,0.8435656836461126,0.6641883519206939,0.012131715771230503,0.11940298507462686,0.03522001419446416,0.2610491532424618,0.07476249483684427,0.6641883519206939,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,block_greedy,126,0.0050009922603691205,11726,1.0,0.9992061917047033,0.005118886608239207,0.0,0.005001984268389108,True,0.7710255500354861,0.5336593752612855,0.208292616904898,0.9718875502008032,0.8435656836461126,0.6641883519206939,0.012131715771230503,0.11940298507462686,0.03522001419446416,0.2610491532424618,0.07476249483684427,0.6641883519206939,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,block_greedy,126,0.0050009922603691205,11726,1.0,0.9992061917047033,0.005118886608239207,0.0,0.005001984268389108,True,0.7710255500354861,0.5336593752612855,0.208292616904898,0.9718875502008032,0.8435656836461126,0.6641883519206939,0.012131715771230503,0.11940298507462686,0.03522001419446416,0.2610491532424618,0.07476249483684427,0.6641883519206939,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,block_greedy,252,0.010001984520738241,11726,1.0,0.9992061917047033,0.01013793128124084,0.0,0.010021028941390743,False,0.7710255500354861,0.5336593752612855,0.20480914468877026,0.9718875502008032,0.8435656836461126,0.6641883519206939,0.012131715771230503,0.11940298507462686,0.03522001419446416,0.2610491532424618,0.07476249483684427,0.6641883519206939,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,block_greedy,504,0.020003969041476482,11726,1.0,0.9992061917047033,0.020303800961612686,0.0,0.020186898621762588,False,0.7712029808374734,0.5338443895638176,0.19814006589099856,0.9718875502008032,0.8442359249329758,0.6637752994630318,0.012131715771230503,0.11940298507462686,0.035486160397444996,0.2610491532424618,0.0751755472945064,0.6637752994630318,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,block_greedy,1260,0.050009922603691206,11726,0.9984126984126984,0.999047430045644,0.05375399725846282,-0.00015876165905925888,0.05363709491861272,False,0.7503992193044713,0.5230981368031831,0.17718637799242978,0.9721964782205746,0.7812332439678285,0.6629491945477075,0.012131715771230503,0.11940298507462686,0.014327537260468417,0.2635274679884345,0.0735233374638579,0.6629491945477075,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,block_greedy,2520,0.10001984520738241,11726,0.925,0.9038698154395713,0.1552367593631203,-0.09533637626513192,0.15511985702327022,False,0.6383960255500355,0.29515283054218516,0.3128193017520211,0.9972196478220574,0.6309651474530831,0.0,0.0003466204506065858,0.0,0.13950496806245563,0.9917389508467576,0.008261049153242462,0.0,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,block_greedy_stealth,19,0.0007541178805318515,19,0.2631578947368421,0.9989680492161143,0.0007412302952324427,-0.00023814248858899933,0.0006243279553823439,True,0.7385113555713272,0.49283382998749276,0.25358500814914453,0.972711358253527,0.7533512064343163,0.6414704667492772,0.00901213171577123,0.05970149253731343,0.008782824698367636,0.2916150351094589,0.06691449814126393,0.6414704667492772,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,random,126,0.0050009922603691205,11726,0.1984126984126984,0.9992061917047033,0.005112007146517085,0.0,0.004995104806666986,True,0.7712029808374734,0.5338443895638176,0.2082557232805748,0.9718875502008032,0.8442359249329758,0.6637752994630318,0.012131715771230503,0.11940298507462686,0.035486160397444996,0.2610491532424618,0.0751755472945064,0.6637752994630318,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,random,126,0.0050009922603691205,11726,0.1984126984126984,0.9992061917047033,0.005112007146517085,0.0,0.004995104806666986,True,0.7712029808374734,0.5338443895638176,0.2082557232805748,0.9718875502008032,0.8442359249329758,0.6637752994630318,0.012131715771230503,0.11940298507462686,0.035486160397444996,0.2610491532424618,0.0751755472945064,0.6637752994630318,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,random,126,0.0050009922603691205,11726,0.1984126984126984,0.9992061917047033,0.005112007146517085,0.0,0.004995104806666986,True,0.7712029808374734,0.5338443895638176,0.2082557232805748,0.9718875502008032,0.8442359249329758,0.6637752994630318,0.012131715771230503,0.11940298507462686,0.035486160397444996,0.2610491532424618,0.0751755472945064,0.6637752994630318,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,random,252,0.010001984520738241,11726,0.20238095238095238,0.9992061917047033,0.010113561188261955,0.0,0.009996658848411857,True,0.7712029808374734,0.5338443895638176,0.20429808648270956,0.9718875502008032,0.8442359249329758,0.6637752994630318,0.012131715771230503,0.11940298507462686,0.035486160397444996,0.2610491532424618,0.0751755472945064,0.6637752994630318,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,random,504,0.020003969041476482,11726,0.19246031746031747,0.9992061917047033,0.020042425945360168,0.0,0.01992552360551007,False,0.7712473385379702,0.5338673639349214,0.198643841960707,0.9719905262073937,0.8442359249329758,0.6637752994630318,0.012131715771230503,0.11940298507462686,0.03544180269694819,0.2610491532424618,0.0751755472945064,0.6637752994630318,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,random,1260,0.050009922603691206,11726,0.19444444444444445,0.9990077396308792,0.049863173185022536,-0.0001984520738240736,0.049746270845172434,False,0.7514194464158978,0.5077510621192683,0.17719976038506327,0.9731232622798888,0.789544235924933,0.6480793060718711,0.00901213171577123,0.07462686567164178,0.0191625266146203,0.2808756712102437,0.07104502271788517,0.6480793060718711,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,random,2520,0.10001984520738241,11726,0.2,0.9988886683865846,0.0996539528773978,-0.00031752331811862877,0.0995370505375477,False,0.7383782824698367,0.49800130891482264,0.21341761662296665,0.9731232622798888,0.7502680965147454,0.6480793060718711,0.008665511265164644,0.07462686567164178,0.007452093683463449,0.2850061957868649,0.06691449814126393,0.6480793060718711,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,highest_pt,126,0.0050009922603691205,11726,1.0,0.9992061917047033,0.005118886608239207,0.0,0.005001984268389108,True,0.7710255500354861,0.5336593752612855,0.208292616904898,0.9718875502008032,0.8435656836461126,0.6641883519206939,0.012131715771230503,0.11940298507462686,0.03522001419446416,0.2610491532424618,0.07476249483684427,0.6641883519206939,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,highest_pt,126,0.0050009922603691205,11726,1.0,0.9992061917047033,0.005118886608239207,0.0,0.005001984268389108,True,0.7710255500354861,0.5336593752612855,0.208292616904898,0.9718875502008032,0.8435656836461126,0.6641883519206939,0.012131715771230503,0.11940298507462686,0.03522001419446416,0.2610491532424618,0.07476249483684427,0.6641883519206939,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,highest_pt,126,0.0050009922603691205,11726,1.0,0.9992061917047033,0.005118886608239207,0.0,0.005001984268389108,True,0.7710255500354861,0.5336593752612855,0.208292616904898,0.9718875502008032,0.8435656836461126,0.6641883519206939,0.012131715771230503,0.11940298507462686,0.03522001419446416,0.2610491532424618,0.07476249483684427,0.6641883519206939,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,highest_pt,252,0.010001984520738241,11726,1.0,0.9992061917047033,0.01013793128124084,0.0,0.010021028941390743,False,0.7710255500354861,0.5336593752612855,0.20480914468877026,0.9718875502008032,0.8435656836461126,0.6641883519206939,0.012131715771230503,0.11940298507462686,0.03522001419446416,0.2610491532424618,0.07476249483684427,0.6641883519206939,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,highest_pt,504,0.020003969041476482,11726,1.0,0.9992061917047033,0.020303800961612686,0.0,0.020186898621762588,False,0.7712029808374734,0.5338443895638176,0.19814006589099856,0.9718875502008032,0.8442359249329758,0.6637752994630318,0.012131715771230503,0.11940298507462686,0.035486160397444996,0.2610491532424618,0.0751755472945064,0.6637752994630318,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,highest_pt,1260,0.050009922603691206,11726,1.0,0.9991665012899384,0.05383202100201542,-3.969041476481472e-05,0.05371511866216532,False,0.7711142654364798,0.5337139670503955,0.17350448854721706,0.9718875502008032,0.8442359249329758,0.6629491945477075,0.012131715771230503,0.11940298507462686,0.035486160397444996,0.26187525815778606,0.0751755472945064,0.6629491945477075,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
Probe,Normal,highest_pt,2520,0.10001984520738241,11726,0.925,0.9038698154395713,0.15561213569378177,-0.09533637626513192,0.15549523335393167,False,0.6383960255500355,0.29515283054218516,0.3132121621665125,0.9972196478220574,0.6309651474530831,0.0,0.0003466204506065858,0.0,0.13950496806245563,0.9917389508467576,0.008261049153242462,0.0,0.0,0.0,0.6641883519206939,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,fragile
DoS,Normal,block_greedy,126,0.0050009922603691205,11726,1.0,0.9990871204604088,0.0050511023271353275,-0.00011907124429444416,0.004934199987285229,True,0.7509315117104329,0.5206746962579298,0.21136912486229872,0.9721964782205746,0.7823056300268096,0.664601404378356,0.012131715771230503,0.11940298507462686,0.014904187366926898,0.20201072386058982,0.7823056300268096,0.015683646112600536,0.0,0.0,0.8435656836461126,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,stable
DoS,Normal,block_greedy,126,0.0050009922603691205,11726,1.0,0.9990871204604088,0.0050511023271353275,-0.00011907124429444416,0.004934199987285229,True,0.7509315117104329,0.5206746962579298,0.21136912486229872,0.9721964782205746,0.7823056300268096,0.664601404378356,0.012131715771230503,0.11940298507462686,0.014904187366926898,0.20201072386058982,0.7823056300268096,0.015683646112600536,0.0,0.0,0.8435656836461126,0.7710255500354861,0.5336593752612855,0.2120412067098587,0.03522001419446416,nsl_kdd_v2,rf_5class_smote,stable
