protocol,dataset,model,score,n,n_misclassified,ci_evaluable,pearson,auroc,pearson_lo,pearson_hi,n_boot_valid_pearson,auroc_lo,auroc_hi,n_boot_valid_auroc,delta_pearson_vs_c1,delta_pearson_lo,delta_pearson_hi,delta_auroc_vs_c1,delta_auroc_lo,delta_auroc_hi
v2,unsw_nb15_v2,rf_5class_smote,scts,1000,412,True,0.5039791553110344,0.822283039429364,0.44911265908154707,0.5566873987346701,10000.0,0.7951553734150719,0.8487623940323432,10000.0,-0.13410239689122205,-0.1670973424129129,-0.10053609363708177,-0.037755514827290115,-0.05387178295734075,-0.02134636197752909
v2,unsw_nb15_v2,rf_5class_smote,scts_c1c2,1000,412,True,0.39869496249229636,0.7428010038967043,0.35079678347339943,0.44588023990814973,10000.0,0.7120362149852494,0.7729475564775912,10000.0,-0.23938658970996013,-0.2817179908946894,-0.19754651867418752,-0.11723755035994976,-0.1453096428720655,-0.08951993439884176
v2,unsw_nb15_v2,rf_5class_smote,scts_c1c3,1000,412,True,0.5984278661688763,0.8520346245294235,0.5486469832633648,0.646494484388517,10000.0,0.827330389545487,0.8753447095788043,10000.0,-0.03965368603338015,-0.060708989657217105,-0.019904463443938362,-0.00800392972723063,-0.016933501613196778,0.0001454901452155469
v2,unsw_nb15_v2,xgb_5class_cw,c1,1000,346,True,0.603281161158123,0.8573032118930194,0.5584826514220952,0.6470477209576563,10000.0,0.8347866526712281,0.879286302195323,10000.0,,,,,,
v2,unsw_nb15_v2,xgb_5class_cw,c2,1000,346,True,0.028488464656383716,0.5012705273019745,-0.030442804938745686,0.08586116810933518,10000.0,0.46599196948902477,0.5364539735067774,10000.0,-0.5747926965017394,-0.648026023781915,-0.5020705918256021,-0.35603268459104487,-0.39813019208760886,-0.31376040081925943
v2,unsw_nb15_v2,xgb_5class_cw,c3,1000,346,True,0.5404833821171487,0.848440455356985,0.48576161687322567,0.5939814128099006,10000.0,0.8244817971265612,0.8716631167604405,10000.0,-0.06279777904097428,-0.08933717518027443,-0.03746989780798447,-0.00886275653603441,-0.016740945104969845,-0.0014920455748842103
v2,unsw_nb15_v2,xgb_5class_cw,scts,1000,346,True,0.4739304270093266,0.8200204168213395,0.41757765204152947,0.5303072329023524,10000.0,0.7929059128317247,0.8461171053430938,10000.0,-0.12935073414879644,-0.16410681915978542,-0.09563265944116017,-0.037282795071679864,-0.05118535802055717,-0.023079799638186838
v2,unsw_nb15_v2,xgb_5class_cw,scts_c1c2,1000,346,True,0.42046134272371954,0.7750503791695391,0.3744231599284214,0.4663509162344208,10000.0,0.7451066072600989,0.8048281796328671,10000.0,-0.18281981843440348,-0.21902447217669396,-0.14627970149743247,-0.08225283272348027,-0.10598663486288662,-0.059042700708870174
v2,unsw_nb15_v2,xgb_5class_cw,scts_c1c3,1000,346,True,0.5492223231915424,0.8466926517120079,0.4952758464595573,0.6024100103059086,10000.0,0.8226613764985798,0.8699301620201468,10000.0,-0.05405883796658062,-0.07874198155713644,-0.030993030067645626,-0.010610560181011475,-0.01818054070298986,-0.003719139618635248
v2,unsw_nb15_v2,xgb_5class_smote,c1,1000,386,True,0.621256921084542,0.857918009822619,0.5771288300632513,0.6645640174559635,10000.0,0.834649995454863,0.8803734014876851,10000.0,,,,,,
v2,unsw_nb15_v2,xgb_5class_smote,c2,1000,386,True,0.06621754099616561,0.5414338998497915,0.0025528966666295396,0.13125915607456465,10000.0,0.5046294810268663,0.5790832458005383,10000.0,-0.5550393800883764,-0.6321488431148274,-0.47595158572531027,-0.3164841099728275,-0.3595091594691036,-0.2724929122947471
v2,unsw_nb15_v2,xgb_5class_smote,c3,1000,386,True,0.5541701422760966,0.8493527535400246,0.500689818708789,0.6065598212155117,10000.0,0.8247695169604231,0.8726250225332269,10000.0,-0.06708677880844538,-0.0931701246177789,-0.04160286087122432,-0.008565256282594413,-0.019027202217286144,0.0013421801627146838
v2,unsw_nb15_v2,xgb_5class_smote,scts,1000,386,True,0.5077966459529649,0.8254143389984979,0.4542921930495799,0.5597535692937365,10000.0,0.7992202882292566,0.8512726302614232,10000.0,-0.11346027513157708,-0.14717113836592688,-0.07942184092962584,-0.03250367082412109,-0.04808180244284312,-0.01697130984405094
v2,unsw_nb15_v2,xgb_5class_smote,scts_c1c2,1000,386,True,0.46573491410816453,0.7865247000050632,0.41753657576741865,0.5126705699880837,10000.0,0.7582160572521671,0.8145930800297496,10000.0,-0.15552200697637747,-0.19553848869169813,-0.1161616757617244,-0.07139330981755576,-0.0953758244349081,-0.047625471073573906
v2,unsw_nb15_v2,xgb_5class_smote,scts_c1c3,1000,386,True,0.563091339045247,0.8458464836036522,0.5105674236527974,0.6136045550596024,10000.0,0.8209199321419167,0.8696738012241131,10000.0,-0.058165582039295005,-0.08197776446365773,-0.03530600317953948,-0.012071526218966788,-0.02130100148734809,-0.0035074718807978633
