T_GREEN_LO,CLIFF_GREEN_HI,N_GREEN_LO,pooled_precision,pooled_recall,pooled_f1,pooled_tp,pooled_fp,pooled_fn,pooled_tn,nsl_kdd_v2_precision,nsl_kdd_v2_recall,nsl_kdd_v2_f1,unsw_nb15_v2_precision,unsw_nb15_v2_recall,unsw_nb15_v2_f1,cic_ids2017_v2_precision,cic_ids2017_v2_recall,cic_ids2017_v2_f1
0.2,0.01,200,0.009625112794290559,0.09810479375696766,0.017530316989964892,352,36219,3236,15549,0.0029123643102991793,1.0,0.005807814149947201,0.11688311688311688,0.0803818909762858,0.09525547445255475,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.2,0.01,500,0.011366971742668836,0.11872909698996656,0.020747595275782293,426,37051,3162,14717,0.0029123643102991793,1.0,0.005807814149947201,0.11688311688311688,0.0803818909762858,0.09525547445255475,0.0060091378625347636,0.4074074074074074,0.011843586355405472
0.2,0.05,30,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.2,0.05,50,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.2,0.05,100,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.2,0.05,200,0.008387416125838742,0.08500557413600891,0.015268321986383662,305,36059,3283,15709,0.0029123643102991793,1.0,0.005807814149947201,0.10562685093780849,0.06590699106867878,0.08116821543713257,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.2,0.05,500,0.011366971742668836,0.11872909698996656,0.020747595275782293,426,37051,3162,14717,0.0029123643102991793,1.0,0.005807814149947201,0.11688311688311688,0.0803818909762858,0.09525547445255475,0.0060091378625347636,0.4074074074074074,0.011843586355405472
0.2,0.1,30,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.2,0.1,50,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.2,0.1,100,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.2,0.1,200,0.008387416125838742,0.08500557413600891,0.015268321986383662,305,36059,3283,15709,0.0029123643102991793,1.0,0.005807814149947201,0.10562685093780849,0.06590699106867878,0.08116821543713257,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.2,0.1,500,0.011366971742668836,0.11872909698996656,0.020747595275782293,426,37051,3162,14717,0.0029123643102991793,1.0,0.005807814149947201,0.11688311688311688,0.0803818909762858,0.09525547445255475,0.0060091378625347636,0.4074074074074074,0.011843586355405472
0.2,0.2,30,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.2,0.2,50,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.2,0.2,100,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.2,0.2,200,0.008387416125838742,0.08500557413600891,0.015268321986383662,305,36059,3283,15709,0.0029123643102991793,1.0,0.005807814149947201,0.10562685093780849,0.06590699106867878,0.08116821543713257,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.2,0.2,500,0.011366971742668836,0.11872909698996656,0.020747595275782293,426,37051,3162,14717,0.0029123643102991793,1.0,0.005807814149947201,0.11688311688311688,0.0803818909762858,0.09525547445255475,0.0060091378625347636,0.4074074074074074,0.011843586355405472
0.2,0.3,30,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.2,0.3,50,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.2,0.3,100,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.2,0.3,200,0.008387416125838742,0.08500557413600891,0.015268321986383662,305,36059,3283,15709,0.0029123643102991793,1.0,0.005807814149947201,0.10562685093780849,0.06590699106867878,0.08116821543713257,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.2,0.3,500,0.011366971742668836,0.11872909698996656,0.020747595275782293,426,37051,3162,14717,0.0029123643102991793,1.0,0.005807814149947201,0.11688311688311688,0.0803818909762858,0.09525547445255475,0.0060091378625347636,0.4074074074074074,0.011843586355405472
0.3,0.01,30,0.007306626354245402,0.07274247491638795,0.013279401663741126,261,35460,3327,16308,0.0029123643102991793,1.0,0.005807814149947201,0.12292118582791034,0.05235602094240838,0.0734341252699784,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.3,0.01,50,0.007306626354245402,0.07274247491638795,0.013279401663741126,261,35460,3327,16308,0.0029123643102991793,1.0,0.005807814149947201,0.12292118582791034,0.05235602094240838,0.0734341252699784,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.3,0.01,100,0.007306626354245402,0.07274247491638795,0.013279401663741126,261,35460,3327,16308,0.0029123643102991793,1.0,0.005807814149947201,0.12292118582791034,0.05235602094240838,0.0734341252699784,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.3,0.01,200,0.009625112794290559,0.09810479375696766,0.017530316989964892,352,36219,3236,15549,0.0029123643102991793,1.0,0.005807814149947201,0.11688311688311688,0.0803818909762858,0.09525547445255475,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.3,0.01,500,0.011366971742668836,0.11872909698996656,0.020747595275782293,426,37051,3162,14717,0.0029123643102991793,1.0,0.005807814149947201,0.11688311688311688,0.0803818909762858,0.09525547445255475,0.0060091378625347636,0.4074074074074074,0.011843586355405472
0.3,0.05,30,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.3,0.05,50,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.3,0.05,100,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.3,0.05,200,0.008387416125838742,0.08500557413600891,0.015268321986383662,305,36059,3283,15709,0.0029123643102991793,1.0,0.005807814149947201,0.10562685093780849,0.06590699106867878,0.08116821543713257,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.3,0.05,500,0.011366971742668836,0.11872909698996656,0.020747595275782293,426,37051,3162,14717,0.0029123643102991793,1.0,0.005807814149947201,0.11688311688311688,0.0803818909762858,0.09525547445255475,0.0060091378625347636,0.4074074074074074,0.011843586355405472
0.3,0.1,30,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.3,0.1,50,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.3,0.1,100,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.3,0.1,200,0.008387416125838742,0.08500557413600891,0.015268321986383662,305,36059,3283,15709,0.0029123643102991793,1.0,0.005807814149947201,0.10562685093780849,0.06590699106867878,0.08116821543713257,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.3,0.1,500,0.011366971742668836,0.11872909698996656,0.020747595275782293,426,37051,3162,14717,0.0029123643102991793,1.0,0.005807814149947201,0.11688311688311688,0.0803818909762858,0.09525547445255475,0.0060091378625347636,0.4074074074074074,0.011843586355405472
0.3,0.2,30,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.3,0.2,50,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.3,0.2,100,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.3,0.2,200,0.008387416125838742,0.08500557413600891,0.015268321986383662,305,36059,3283,15709,0.0029123643102991793,1.0,0.005807814149947201,0.10562685093780849,0.06590699106867878,0.08116821543713257,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.3,0.2,500,0.011366971742668836,0.11872909698996656,0.020747595275782293,426,37051,3162,14717,0.0029123643102991793,1.0,0.005807814149947201,0.11688311688311688,0.0803818909762858,0.09525547445255475,0.0060091378625347636,0.4074074074074074,0.011843586355405472
0.3,0.3,30,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.3,0.3,50,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.3,0.3,100,0.006025792645154023,0.05964325529542921,0.010945731676129097,214,35300,3374,16468,0.0029123643102991793,1.0,0.005807814149947201,0.10459183673469388,0.03788112103480135,0.05561835858014923,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.3,0.3,200,0.008387416125838742,0.08500557413600891,0.015268321986383662,305,36059,3283,15709,0.0029123643102991793,1.0,0.005807814149947201,0.10562685093780849,0.06590699106867878,0.08116821543713257,0.0024440977639105564,0.15824915824915825,0.0048138474932145235
0.3,0.3,500,0.011366971742668836,0.11872909698996656,0.020747595275782293,426,37051,3162,14717,0.0029123643102991793,1.0,0.005807814149947201,0.11688311688311688,0.0803818909762858,0.09525547445255475,0.0060091378625347636,0.4074074074074074,0.011843586355405472
