dataset,variant,config,space_note,direction,k,n,FA,FA_lo,FA_hi,RA,RA_lo,RA_hi,RC,RC_lo,RC_hi,PRA,PRA_lo,PRA_hi,delta_RC_vs_original,delta_RC_lo,delta_RC_hi,RC_sig
cic_ids2017_v2,5class_smote,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",A->B,15,1000,0.33466666666666667,0.32866666666666655,0.3407333333333333,0.0338,0.030866666666666678,0.036866666666666666,0.1747892857142857,0.16224223214285716,0.18746446428571426,0.5576190476190475,0.5529142857142856,0.5623430952380951,,,,POS
cic_ids2017_v2,5class_cw,xgb-dnn logit-matched,logit vs logit,A->B,15,1000,0.32820000000000005,0.32319999999999993,0.33333333333333315,0.032266666666666666,0.02953333333333334,0.03506666666666667,0.22181071428571425,0.20825276785714286,0.23529642857142857,0.5822571428571428,0.5772952380952381,0.5871809523809522,0.01918214285714285,0.013414196428571425,0.02510723214285714,POS
cic_ids2017_v2,5class_smote,xgb-dnn logit-matched,logit vs logit,A->B,15,1000,0.3294666666666667,0.32433333333333325,0.33453333333333324,0.0326,0.030000000000000006,0.03533333333333334,0.18398214285714284,0.1721178571428571,0.19586473214285707,0.5600380952380951,0.5555714285714287,0.5644857142857143,0.00919285714285714,0.0019570535714285684,0.016375267857142852,POS
cic_ids2017_v2,5class_cw,rf-dnn logit-mismatched,prob vs logit (mismatch control),A->B,15,1000,0.3578,0.3502,0.36540166666666674,0.025199999999999997,0.02279833333333334,0.02766666666666668,0.06275714285714284,0.04016419642857145,0.08535017857142858,0.5225904761904763,0.5146473809523809,0.5306097619047621,,,,POS
cic_ids2017_v2,5class_smote,rf-dnn logit-mismatched,prob vs logit (mismatch control),A->B,15,1000,0.36833333333333335,0.3613333333333334,0.37520000000000003,0.032266666666666666,0.029266666666666673,0.035333333333333335,0.031689285714285705,0.011767321428571427,0.05170758928571428,0.511847619047619,0.5047616666666667,0.5190669047619046,,,,POS
cic_ids2017_v2,5class_cw,dnn self prob-vs-logit,"same model, two output heads",A->B,15,1000,0.7363333333333333,0.729131666666666,0.7433333333333328,0.23086666666666666,0.22373333333333326,0.23806666666666668,0.7425249999999999,0.7316068749999999,0.7534791964285714,0.8040190476190476,0.7986473809523802,0.8094380952380946,,,,POS
cic_ids2017_v2,5class_smote,dnn self prob-vs-logit,"same model, two output heads",A->B,15,1000,0.6875999999999999,0.6812666666666664,0.6938666666666661,0.10073333333333331,0.09539999999999989,0.10606666666666656,0.5756178571428571,0.5631785714285714,0.588150357142857,0.7187142857142856,0.7133904761904761,0.7240761904761902,,,,POS
cic_ids2017_v2,5class_cw,rf-xgb original,"prob vs logit, as in 06",B->A,5,1000,0.4252,0.4159950000000001,0.43460000000000043,0.20640000000000003,0.19720000000000001,0.21580000000000013,0.6110999999999999,0.5955000000000001,0.6262000000000001,0.7502000000000001,0.7423000000000001,0.7579000000000001,,,,POS
cic_ids2017_v2,5class_smote,rf-xgb original,"prob vs logit, as in 06",B->A,5,1000,0.47200000000000003,0.46200000000000024,0.4824,0.18420000000000003,0.17419999999999994,0.19460000000000005,0.6407999999999999,0.6231000000000002,0.6584025000000002,0.7751000000000001,0.7673000000000001,0.7828000000000002,,,,POS
cic_ids2017_v2,5class_cw,rf-dnn original,"prob vs prob, as in 06 (matched)",B->A,5,1000,0.1502,0.13859999999999997,0.16219999999999996,0.0366,0.031400000000000004,0.0424,0.146,0.1135,0.17909999999999993,0.5537000000000001,0.5404975,0.5671999999999998,,,,POS
cic_ids2017_v2,5class_smote,rf-dnn original,"prob vs prob, as in 06 (matched)",B->A,5,1000,0.23160000000000003,0.21900000000000006,0.2442,0.048400000000000006,0.042199999999999994,0.055,0.26089999999999997,0.22960000000000003,0.2919,0.6050999999999999,0.5922000000000001,0.6179000000000001,,,,POS
cic_ids2017_v2,5class_cw,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",B->A,5,1000,0.27980000000000005,0.26920000000000005,0.29040000000000016,0.059,0.052599999999999994,0.06579999999999998,0.24309999999999996,0.21339999999999998,0.2724,0.5995999999999999,0.5873974999999996,0.6116999999999998,,,,POS
cic_ids2017_v2,5class_smote,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",B->A,5,1000,0.33820000000000006,0.3272000000000002,0.3490050000000003,0.072,0.06459999999999998,0.07959999999999998,0.34659999999999996,0.319,0.374,0.6389,0.6275,0.6504000000000002,,,,POS
cic_ids2017_v2,5class_cw,xgb-dnn logit-matched,logit vs logit,B->A,5,1000,0.302,0.29080000000000017,0.31360000000000005,0.062400000000000004,0.05599999999999999,0.06879999999999999,0.19299999999999998,0.1634,0.2224,0.5795,0.5676000000000001,0.5912025000000001,-0.0501,-0.076,-0.024897500000000013,POS
cic_ids2017_v2,5class_smote,xgb-dnn logit-matched,logit vs logit,B->A,5,1000,0.3216,0.31200000000000006,0.3316,0.06659999999999999,0.06019999999999998,0.07339999999999995,0.28169999999999995,0.25299999999999995,0.3103,0.6119,0.6000999999999999,0.6235999999999997,-0.06489999999999999,-0.09870250000000003,-0.031100000000000023,POS
cic_ids2017_v2,5class_cw,rf-dnn logit-mismatched,prob vs logit (mismatch control),B->A,5,1000,0.1608,0.14939999999999995,0.17259999999999998,0.032600000000000004,0.027800000000000005,0.03780000000000001,0.0632,0.03329999999999999,0.09390000000000001,0.5233,0.5115974999999998,0.5355999999999999,,,,POS
cic_ids2017_v2,5class_smote,rf-dnn logit-mismatched,prob vs logit (mismatch control),B->A,5,1000,0.20740000000000003,0.19540000000000002,0.21960000000000005,0.0472,0.041,0.05359999999999999,0.21589999999999998,0.18569999999999995,0.24630000000000002,0.5873999999999999,0.5749974999999998,0.5998999999999999,,,,POS
cic_ids2017_v2,5class_cw,dnn self prob-vs-logit,"same model, two output heads",B->A,5,1000,0.7932,0.7836000000000002,0.8028000000000001,0.4992,0.48360000000000003,0.5151999999999999,0.8585999999999999,0.8479000000000008,0.8688000000000003,0.8877,0.8812000000000009,0.8941000000000008,,,,POS
cic_ids2017_v2,5class_smote,dnn self prob-vs-logit,"same model, two output heads",B->A,5,1000,0.598,0.5865999999999997,0.6095999999999997,0.19640000000000005,0.1838,0.2092,0.359,0.3296974999999999,0.3875000000000001,0.6443,0.6321999999999999,0.6564999999999999,,,,POS
cic_ids2017_v2,5class_cw,rf-xgb original,"prob vs logit, as in 06",B->A,10,1000,0.391,0.38209999999999994,0.40020000000000006,0.11650000000000003,0.11110000000000002,0.12210000000000008,0.5744363636363636,0.5612842424242424,0.5877218181818182,0.7225555555555554,0.7165549999999994,0.7285555555555552,,,,POS
cic_ids2017_v2,5class_smote,rf-xgb original,"prob vs logit, as in 06",B->A,10,1000,0.4525,0.44610000000000016,0.4590000000000001,0.1058,0.10039999999999998,0.11150000000000002,0.5720727272727272,0.561090909090909,0.58257,0.7195999999999999,0.7148222222222218,0.7241561111111109,,,,POS
cic_ids2017_v2,5class_cw,rf-dnn original,"prob vs prob, as in 06 (matched)",B->A,10,1000,0.29469999999999996,0.2825974999999999,0.30729999999999996,0.0315,0.027999999999999994,0.035199999999999995,0.07307878787878788,0.048278181818181824,0.09819424242424242,0.5214444444444444,0.5119105555555555,0.531022777777778,,,,POS
cic_ids2017_v2,5class_smote,rf-dnn original,"prob vs prob, as in 06 (matched)",B->A,10,1000,0.3172,0.3083000000000001,0.3263,0.0361,0.03219999999999999,0.04009999999999999,0.266,0.24438757575757572,0.286630606060606,0.5984444444444443,0.5903333333333335,0.606245,,,,POS
cic_ids2017_v2,5class_cw,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",B->A,10,1000,0.2858,0.2789000000000001,0.2926,0.0373,0.03359999999999999,0.04119999999999997,0.22946666666666665,0.21079969696969691,0.24826696969696968,0.5826222222222223,0.5756666666666668,0.5896666666666666,,,,POS
cic_ids2017_v2,5class_smote,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",B->A,10,1000,0.2892,0.28229999999999994,0.2962,0.0429,0.03879999999999998,0.04710249999999996,0.35476363636363634,0.336181515151515,0.37304242424242406,0.6309333333333332,0.6236666666666663,0.6381783333333331,,,,POS
cic_ids2017_v2,5class_cw,xgb-dnn logit-matched,logit vs logit,B->A,10,1000,0.2878,0.2804,0.29549999999999993,0.039900000000000005,0.03619749999999999,0.04369999999999998,0.26758787878787876,0.2490172727272727,0.28614606060606046,0.5965777777777778,0.5896444444444443,0.6034666666666666,0.03812121212121212,0.021478787878787868,0.05470303030303029,POS
cic_ids2017_v2,5class_smote,xgb-dnn logit-matched,logit vs logit,B->A,10,1000,0.2864,0.28049999999999986,0.2924999999999999,0.0414,0.037799999999999986,0.045199999999999976,0.35978181818181815,0.3404724242424242,0.3791154545454545,0.6340222222222222,0.6265327777777777,0.6416666666666667,0.005018181818181815,-0.01719999999999999,0.028084848484848483,POS
cic_ids2017_v2,5class_cw,rf-dnn logit-mismatched,prob vs logit (mismatch control),B->A,10,1000,0.3065,0.29480000000000006,0.3186000000000001,0.0303,0.026999999999999993,0.03369999999999999,0.08688484848484848,0.06201212121212123,0.11203666666666665,0.5275333333333333,0.5183994444444444,0.5370005555555556,,,,POS
cic_ids2017_v2,5class_smote,rf-dnn logit-mismatched,prob vs logit (mismatch control),B->A,10,1000,0.2839,0.2750000000000001,0.2927,0.0367,0.032799999999999996,0.04069999999999997,0.2570181818181818,0.23381727272727268,0.2799639393939395,0.5983555555555556,0.5895549999999998,0.6070666666666666,,,,POS
cic_ids2017_v2,5class_cw,dnn self prob-vs-logit,"same model, two output heads",B->A,10,1000,0.7443,0.7354,0.7533000000000002,0.3158000000000001,0.30589999999999995,0.32589999999999997,0.8208484848484847,0.812593636363636,0.8291033333333334,0.8496666666666668,0.8450222222222213,0.8544005555555548,,,,POS
cic_ids2017_v2,5class_smote,dnn self prob-vs-logit,"same model, two output heads",B->A,10,1000,0.6270999999999999,0.6193,0.6347999999999996,0.1269,0.11970000000000001,0.13430000000000003,0.4482424242424242,0.43027878787878787,0.4662066666666665,0.6688888888888889,0.6615555555555553,0.6761999999999996,,,,POS
cic_ids2017_v2,5class_cw,rf-xgb original,"prob vs logit, as in 06",B->A,15,1000,0.4474000000000001,0.44026666666666675,0.45460000000000006,0.08493333333333333,0.08106499999999991,0.0887999999999999,0.49317857142857136,0.48279249999999996,0.5037145535714284,0.6847809523809524,0.6805235714285711,0.6890571428571426,,,,POS
cic_ids2017_v2,5class_smote,rf-xgb original,"prob vs logit, as in 06",B->A,15,1000,0.48100000000000004,0.47573333333333356,0.48646666666666694,0.07466666666666666,0.07093333333333326,0.0785999999999999,0.5071107142857143,0.4976284821428571,0.5165930357142857,0.6862761904761904,0.6823619047619046,0.6902190476190471,,,,POS
cic_ids2017_v2,5class_cw,rf-dnn original,"prob vs prob, as in 06 (matched)",B->A,15,1000,0.3496,0.34193333333333337,0.3573333333333334,0.026,0.023400000000000004,0.02873333333333334,0.052675,0.030062589285714283,0.07530044642857141,0.5144190476190476,0.5060380952380953,0.5227907142857142,,,,POS
cic_ids2017_v2,5class_smote,rf-dnn original,"prob vs prob, as in 06 (matched)",B->A,15,1000,0.3758666666666667,0.36753333333333343,0.3845333333333334,0.03,0.027200000000000012,0.032866666666666676,0.24396428571428566,0.2261030357142857,0.2614074107142857,0.5881333333333333,0.5815619047619046,0.5945621428571427,,,,POS
cic_ids2017_v2,5class_cw,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",B->A,15,1000,0.3476,0.34233333333333327,0.35273333333333334,0.031,0.028333333333333335,0.03380000000000001,0.18177142857142856,0.16634625,0.19679294642857137,0.5638285714285715,0.5581714285714285,0.5694380952380952,,,,POS
cic_ids2017_v2,5class_smote,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",B->A,15,1000,0.33466666666666667,0.32866666666666655,0.3407333333333333,0.0338,0.030866666666666678,0.036866666666666666,0.3352107142857142,0.32063553571428577,0.35003571428571423,0.6209714285714285,0.6153328571428571,0.6266192857142857,,,,POS
cic_ids2017_v2,5class_cw,xgb-dnn logit-matched,logit vs logit,B->A,15,1000,0.32820000000000005,0.32319999999999993,0.33333333333333315,0.032266666666666666,0.02953333333333334,0.03506666666666667,0.2344142857142857,0.2195425892857142,0.24950008928571432,0.5824095238095237,0.5769997619047618,0.5879428571428571,0.05264285714285714,0.03852857142857143,0.06681848214285713,POS
cic_ids2017_v2,5class_smote,xgb-dnn logit-matched,logit vs logit,B->A,15,1000,0.3294666666666667,0.32433333333333325,0.33453333333333324,0.0326,0.030000000000000006,0.03533333333333334,0.35807857142857136,0.34243892857142855,0.37387580357142847,0.6290095238095238,0.6231330952380949,0.6349430952380949,0.02286785714285714,0.005214196428571428,0.04044642857142856,POS
cic_ids2017_v2,5class_cw,rf-dnn logit-mismatched,prob vs logit (mismatch control),B->A,15,1000,0.3578,0.3502,0.36540166666666674,0.025199999999999997,0.02279833333333334,0.02766666666666668,0.10692499999999998,0.08376749999999998,0.130025,0.5359904761904762,0.5275047619047618,0.5446095238095237,,,,POS
cic_ids2017_v2,5class_smote,rf-dnn logit-mismatched,prob vs logit (mismatch control),B->A,15,1000,0.36833333333333335,0.3613333333333334,0.37520000000000003,0.032266666666666666,0.029266666666666673,0.035333333333333335,0.2505642857142857,0.23041312499999997,0.27018955357142854,0.5935809523809523,0.5862759523809522,0.6007238095238094,,,,POS
cic_ids2017_v2,5class_cw,dnn self prob-vs-logit,"same model, two output heads",B->A,15,1000,0.7363333333333333,0.729131666666666,0.7433333333333328,0.23086666666666666,0.22373333333333326,0.23806666666666668,0.7791499999999999,0.7696063392857141,0.7887750892857142,0.8218952380952382,0.8169235714285705,0.8268761904761899,,,,POS
cic_ids2017_v2,5class_smote,dnn self prob-vs-logit,"same model, two output heads",B->A,15,1000,0.6875999999999999,0.6812666666666664,0.6938666666666661,0.10073333333333331,0.09539999999999989,0.10606666666666656,0.4688964285714285,0.45424964285714287,0.48348232142857134,0.6747714285714285,0.668838095238095,0.6806097619047616,,,,POS
nsl_kdd_v2,POOLED,rf-xgb original,"prob vs logit, as in 06",A->B,5,2000,0.6463,0.6380000000000007,0.6549000000000006,0.2358,0.22560000000000047,0.24610000000000049,0.5632999999999999,0.54389875,0.58225,0.7369000000000001,0.728,0.7456000000000004,,,,POS
nsl_kdd_v2,POOLED,rf-dnn original,"prob vs prob, as in 06 (matched)",A->B,5,2000,0.3334000000000001,0.3252000000000005,0.3416025000000003,0.07780000000000001,0.07269999999999996,0.08299999999999999,-0.04275000000000002,-0.06834999999999998,-0.016750000000000004,0.4859,0.4757000000000002,0.4965000000000001,,,,NEG
nsl_kdd_v2,POOLED,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",A->B,5,2000,0.29610000000000003,0.28740000000000054,0.30450000000000055,0.06390000000000001,0.05929999999999994,0.06869999999999996,-0.18114999999999998,-0.20314999999999997,-0.15914874999999995,0.42690000000000006,0.41830000000000006,0.43570000000000003,,,,NEG
nsl_kdd_v2,POOLED,xgb-dnn logit-matched,logit vs logit,A->B,5,2000,0.27790000000000004,0.26930000000000054,0.28640000000000043,0.054400000000000004,0.049897499999999956,0.058899999999999945,-0.19469999999999998,-0.21645124999999993,-0.17339874999999993,0.4247,0.41614999999999996,0.4334,-0.013549999999999998,-0.022351250000000007,-0.004948750000000015,NEG
nsl_kdd_v2,POOLED,rf-dnn logit-mismatched,prob vs logit (mismatch control),A->B,5,2000,0.31690000000000007,0.30820000000000036,0.3260000000000004,0.067,0.061799999999999966,0.07239999999999998,-0.047499999999999994,-0.07285124999999996,-0.021650000000000003,0.48105000000000003,0.4710000000000004,0.4914500000000001,,,,NEG
nsl_kdd_v2,POOLED,dnn self prob-vs-logit,"same model, two output heads",A->B,5,2000,0.6642,0.6561000000000009,0.6723000000000008,0.25340000000000007,0.24340000000000048,0.2636000000000004,0.54165,0.5241,0.5588000000000002,0.72615,0.7181500000000005,0.7339500000000002,,,,POS
nsl_kdd_v2,POOLED,rf-xgb original,"prob vs logit, as in 06",A->B,10,2000,0.7383500000000001,0.7333500000000003,0.7432512500000006,0.1535,0.14735000000000012,0.15970000000000004,0.5670363636363636,0.5549754545454543,0.5792181818181814,0.7199111111111111,0.7145555555555549,0.7252224999999992,,,,POS
nsl_kdd_v2,POOLED,rf-dnn original,"prob vs prob, as in 06 (matched)",A->B,10,2000,0.45435000000000003,0.4481000000000005,0.46045000000000025,0.062400000000000004,0.059000000000000045,0.06580125000000003,0.011309090909090906,-0.002339848484848489,0.024988030303030304,0.5084777777777778,0.5033330555555554,0.5135888888888889,,,,ns
nsl_kdd_v2,POOLED,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",A->B,10,2000,0.38770000000000004,0.3827000000000006,0.3925500000000006,0.05305,0.05000000000000002,0.056151250000000014,-0.12768484848484848,-0.14277015151515157,-0.1133392424242424,0.4568,0.4511108333333333,0.4622672222222221,,,,NEG
nsl_kdd_v2,POOLED,xgb-dnn logit-matched,logit vs logit,A->B,10,2000,0.3926,0.3864000000000004,0.39870000000000033,0.0475,0.044449999999999996,0.05050000000000001,-0.15874545454545452,-0.1734363636363636,-0.14438166666666666,0.44408888888888887,0.43841083333333325,0.44962222222222226,-0.031060606060606063,-0.036745454545454546,-0.0257210606060606,NEG
nsl_kdd_v2,POOLED,rf-dnn logit-mismatched,prob vs logit (mismatch control),A->B,10,2000,0.4506,0.44389999999999996,0.45740000000000003,0.053,0.04965000000000002,0.05635000000000001,-0.01738787878787879,-0.032606363636363635,-0.0020845454545454596,0.49361111111111117,0.4879555555555556,0.4993000000000001,,,,NEG
nsl_kdd_v2,POOLED,dnn self prob-vs-logit,"same model, two output heads",A->B,10,2000,0.7074,0.7023999999999999,0.7123999999999999,0.16265000000000004,0.15694999999999998,0.16840000000000002,0.6130787878787878,0.6016848484848484,0.6244183333333334,0.7419333333333334,0.7369111111111106,0.7468888888888882,,,,POS
nsl_kdd_v2,POOLED,rf-xgb original,"prob vs logit, as in 06",A->B,15,2000,0.7917000000000001,0.7881000000000015,0.7952666666666681,0.1226,0.1179666666666667,0.12723333333333348,0.6109142857142857,0.6003142857142857,0.6213930803571429,0.7327333333333333,0.7282714285714282,0.7371428571428567,,,,POS
nsl_kdd_v2,POOLED,rf-dnn original,"prob vs prob, as in 06 (matched)",A->B,15,2000,0.5268,0.5222999999999995,0.5312333333333329,0.052399999999999995,0.04996666666666658,0.05489999999999992,0.07102142857142855,0.06022991071428568,0.08178049107142854,0.5319904761904762,0.5278902380952382,0.536052380952381,,,,POS
nsl_kdd_v2,POOLED,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",A->B,15,2000,0.48863333333333336,0.4844333333333336,0.4929333333333335,0.04746666666666667,0.045066666666666616,0.04986666666666659,-0.07119464285714286,-0.08195901785714281,-0.06050714285714283,0.479452380952381,0.47541880952380944,0.4834620238095239,,,,NEG
nsl_kdd_v2,POOLED,xgb-dnn logit-matched,logit vs logit,A->B,15,2000,0.5114,0.5068666666666665,0.5159341666666665,0.04236666666666666,0.039999999999999945,0.04473333333333327,-0.1032392857142857,-0.1142074107142857,-0.09242290178571423,0.46750952380952376,0.4632952380952381,0.4716477380952381,-0.03204464285714285,-0.037423214285714254,-0.026926741071428558,NEG
nsl_kdd_v2,POOLED,rf-dnn logit-mismatched,prob vs logit (mismatch control),A->B,15,2000,0.5463666666666667,0.5422666666666662,0.5503999999999993,0.045599999999999995,0.04319999999999994,0.04803333333333327,0.04267321428571428,0.03097821428571428,0.054437633928571386,0.5194047619047619,0.514952380952381,0.5238526190476192,,,,POS
nsl_kdd_v2,POOLED,dnn self prob-vs-logit,"same model, two output heads",A->B,15,2000,0.7393999999999998,0.7345333333333341,0.7443008333333344,0.1252333333333333,0.12110000000000017,0.12940000000000015,0.6453160714285714,0.6368320535714285,0.653857544642857,0.7491809523809524,0.7454380952380948,0.7529145238095235,,,,POS
nsl_kdd_v2,POOLED,rf-xgb original,"prob vs logit, as in 06",B->A,5,2000,0.6463,0.6380000000000007,0.6549000000000006,0.2358,0.22560000000000047,0.24610000000000049,0.50135,0.48109750000000007,0.5215512500000001,0.7009500000000001,0.6915499999999999,0.71015,,,,POS
nsl_kdd_v2,POOLED,rf-dnn original,"prob vs prob, as in 06 (matched)",B->A,5,2000,0.3334000000000001,0.3252000000000005,0.3416025000000003,0.07780000000000001,0.07269999999999996,0.08299999999999999,0.14,0.11769875,0.16225125000000004,0.5586500000000001,0.5495500000000002,0.5678500000000002,,,,POS
nsl_kdd_v2,POOLED,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",B->A,5,2000,0.29610000000000003,0.28740000000000054,0.30450000000000055,0.06390000000000001,0.05929999999999994,0.06869999999999996,0.17289999999999997,0.15045000000000003,0.19544999999999993,0.57425,0.56524875,0.5832,,,,POS
nsl_kdd_v2,POOLED,xgb-dnn logit-matched,logit vs logit,B->A,5,2000,0.27790000000000004,0.26930000000000054,0.28640000000000043,0.054400000000000004,0.049897499999999956,0.058899999999999945,0.26735,0.2433,0.2909999999999999,0.6029500000000001,0.5930987500000001,0.6126,0.09444999999999999,0.06955000000000001,0.11885000000000001,POS
nsl_kdd_v2,POOLED,rf-dnn logit-mismatched,prob vs logit (mismatch control),B->A,5,2000,0.31690000000000007,0.30820000000000036,0.3260000000000004,0.067,0.061799999999999966,0.07239999999999998,0.22254999999999997,0.19690000000000007,0.24825,0.5864,0.5759,0.5969499999999999,,,,POS
nsl_kdd_v2,POOLED,dnn self prob-vs-logit,"same model, two output heads",B->A,5,2000,0.6642,0.6561000000000009,0.6723000000000008,0.25340000000000007,0.24340000000000048,0.2636000000000004,0.56625,0.5506000000000002,0.5819000000000003,0.7363500000000001,0.7291987499999997,0.74345,,,,POS
nsl_kdd_v2,POOLED,rf-xgb original,"prob vs logit, as in 06",B->A,10,2000,0.7383500000000001,0.7333500000000003,0.7432512500000006,0.1535,0.14735000000000012,0.15970000000000004,0.5305575757575757,0.5185330303030302,0.5425640909090905,0.7022333333333334,0.6971888888888884,0.707255555555555,,,,POS
nsl_kdd_v2,POOLED,rf-dnn original,"prob vs prob, as in 06 (matched)",B->A,10,2000,0.45435000000000003,0.4481000000000005,0.46045000000000025,0.062400000000000004,0.059000000000000045,0.06580125000000003,0.24629696969696968,0.23144833333333328,0.26133333333333325,0.5940666666666666,0.5884000000000001,0.5997444444444444,,,,POS
nsl_kdd_v2,POOLED,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",B->A,10,2000,0.38770000000000004,0.3827000000000006,0.3925500000000006,0.05305,0.05000000000000002,0.056151250000000014,0.2511515151515151,0.2373086363636363,0.2653154545454546,0.5965222222222222,0.5912888888888889,0.601811388888889,,,,POS
nsl_kdd_v2,POOLED,xgb-dnn logit-matched,logit vs logit,B->A,10,2000,0.3926,0.3864000000000004,0.39870000000000033,0.0475,0.044449999999999996,0.05050000000000001,0.26858787878787876,0.2553575757575758,0.28166075757575765,0.5980222222222221,0.5929111111111112,0.6030780555555555,0.01743636363636364,0.0017449999999999879,0.03303075757575757,POS
nsl_kdd_v2,POOLED,rf-dnn logit-mismatched,prob vs logit (mismatch control),B->A,10,2000,0.4506,0.44389999999999996,0.45740000000000003,0.053,0.04965000000000002,0.05635000000000001,0.2758606060606061,0.260508787878788,0.2912560606060607,0.6003222222222222,0.5943663888888889,0.6062111111111113,,,,POS
nsl_kdd_v2,POOLED,dnn self prob-vs-logit,"same model, two output heads",B->A,10,2000,0.7074,0.7023999999999999,0.7123999999999999,0.16265000000000004,0.15694999999999998,0.16840000000000002,0.5926060606060605,0.5813149999999999,0.6040124242424243,0.7320222222222222,0.7271111111111104,0.737088888888888,,,,POS
nsl_kdd_v2,POOLED,rf-xgb original,"prob vs logit, as in 06",B->A,15,2000,0.7917000000000001,0.7881000000000015,0.7952666666666681,0.1226,0.1179666666666667,0.12723333333333348,0.6200267857142856,0.6132570982142858,0.6264124999999998,0.7336809523809523,0.7307903571428565,0.7364428571428564,,,,POS
nsl_kdd_v2,POOLED,rf-dnn original,"prob vs prob, as in 06 (matched)",B->A,15,2000,0.5268,0.5222999999999995,0.5312333333333329,0.052399999999999995,0.04996666666666658,0.05489999999999992,0.30515357142857136,0.2933712053571427,0.31699111607142827,0.6120428571428571,0.6076714285714283,0.6165190476190472,,,,POS
nsl_kdd_v2,POOLED,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",B->A,15,2000,0.48863333333333336,0.4844333333333336,0.4929333333333335,0.04746666666666667,0.045066666666666616,0.04986666666666659,0.28674285714285713,0.27619803571428553,0.29746687499999985,0.6053809523809522,0.6014571428571427,0.6094047619047617,,,,POS
nsl_kdd_v2,POOLED,xgb-dnn logit-matched,logit vs logit,B->A,15,2000,0.5114,0.5068666666666665,0.5159341666666665,0.04236666666666666,0.039999999999999945,0.04473333333333327,0.2996660714285714,0.28888361607142843,0.3103000892857141,0.6083285714285713,0.6043666666666664,0.6122905952380949,0.012923214285714284,0.0009803571428571398,0.02474999999999999,POS
nsl_kdd_v2,POOLED,rf-dnn logit-mismatched,prob vs logit (mismatch control),B->A,15,2000,0.5463666666666667,0.5422666666666662,0.5503999999999993,0.045599999999999995,0.04319999999999994,0.04803333333333327,0.3270303571428571,0.31394107142857136,0.3397166517857141,0.6177238095238095,0.612823571428571,0.6224667857142857,,,,POS
nsl_kdd_v2,POOLED,dnn self prob-vs-logit,"same model, two output heads",B->A,15,2000,0.7393999999999998,0.7345333333333341,0.7443008333333344,0.1252333333333333,0.12110000000000017,0.12940000000000015,0.6269910714285714,0.6183748660714286,0.6354822321428572,0.7397047619047619,0.7359619047619042,0.7434190476190471,,,,POS
unsw_nb15_v2,POOLED,rf-xgb original,"prob vs logit, as in 06",A->B,5,2000,0.6427999999999999,0.6328000000000006,0.6530000000000009,0.18470000000000003,0.17550000000000024,0.19420000000000026,0.46769999999999995,0.4457500000000001,0.4893525000000001,0.6898500000000001,0.6802999999999999,0.6993500000000001,,,,POS
unsw_nb15_v2,POOLED,rf-dnn original,"prob vs prob, as in 06 (matched)",A->B,5,2000,0.38020000000000004,0.3701000000000004,0.3902000000000004,0.0915,0.08539999999999998,0.0977,0.15719999999999998,0.13189874999999998,0.18195249999999996,0.56725,0.5569487499999997,0.57745,,,,POS
unsw_nb15_v2,POOLED,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",A->B,5,2000,0.42160000000000003,0.4135000000000001,0.4295000000000003,0.1251,0.11720000000000007,0.13280000000000006,0.21989999999999998,0.19445000000000007,0.24505125000000008,0.5896500000000001,0.5793500000000001,0.59975,,,,POS
unsw_nb15_v2,POOLED,xgb-dnn logit-matched,logit vs logit,A->B,5,2000,0.4255,0.41660000000000025,0.4343000000000002,0.1332,0.1257000000000001,0.14050000000000018,0.21359999999999996,0.18475000000000003,0.24134999999999995,0.58455,0.5727,0.5961,-0.006300000000000001,-0.0181,0.0053999999999999986,POS
unsw_nb15_v2,POOLED,rf-dnn logit-mismatched,prob vs logit (mismatch control),A->B,5,2000,0.36880000000000007,0.3579000000000004,0.3797000000000003,0.1016,0.09430000000000002,0.10920000000000002,0.18535,0.15880000000000002,0.2114000000000001,0.57975,0.5689000000000002,0.5907500000000001,,,,POS
unsw_nb15_v2,POOLED,dnn self prob-vs-logit,"same model, two output heads",A->B,5,2000,0.7048,0.695600000000001,0.7139000000000012,0.3173,0.3065000000000002,0.3286000000000001,0.6020999999999999,0.5839000000000001,0.6199500000000001,0.7592000000000001,0.7508500000000001,0.7674499999999999,,,,POS
unsw_nb15_v2,POOLED,rf-xgb original,"prob vs logit, as in 06",A->B,10,2000,0.7,0.6938999999999999,0.70625,0.12765,0.12235000000000017,0.13310000000000016,0.5560666666666666,0.5402722727272725,0.571691212121212,0.7160888888888889,0.7093219444444436,0.722755555555555,,,,POS
