dataset,model,noise_rate,seed,test_accuracy,test_macro_f1,test_ece_top,test_recall_Normal,test_recall_DoS,test_recall_Probe,test_recall_R2L,test_recall_U2R,test_tpcr,recall_drop_DoS,halved_DoS,recall_drop_Probe,halved_Probe,recall_drop_R2L,halved_R2L,recall_drop_U2R,halved_U2R
unsw_nb15_v2,dnn_5class_cw,0.05,8,0.6575534580293408,0.4659741821711022,0.1150718022993059,0.5955405405405405,0.016874541452677916,0.6815240833932422,0.9307532204533948,0.556872037914692,0.2559524747482706,0.002445585717779409,False,-0.0026359932901988126,False,-0.005062721494065392,False,0.004739336492890933,False
unsw_nb15_v2,dnn_5class_cw,0.05,9,0.6577898236712312,0.47336792556557883,0.11748646654800357,0.5948378378378378,0.01785277573978968,0.6788880901030434,0.9338471058108793,0.5402843601895735,0.26507618852523596,0.001467351430667646,False,0.0,False,-0.008156606851549841,False,0.02132701421800942,False
unsw_nb15_v2,dnn_5class_cw,0.0667,0,0.6557570791509746,0.47097960797842947,0.12073714710433568,0.5937837837837838,0.02127659574468085,0.6875149772346034,0.9253529841930584,0.566350710900474,0.26140464222120674,-0.0019564685742235258,False,-0.008626887131560013,False,0.0003375147662709743,False,-0.004739336492891044,False
unsw_nb15_v2,dnn_5class_cw,0.0667,1,0.66171349332661,0.47103300238326273,0.11755501852854809,0.609,0.02127659574468085,0.6791277258566978,0.9157338133543342,0.6161137440758294,0.2504530341469564,-0.0019564685742235258,False,-0.00023963575365437695,False,0.009956685604995186,False,-0.05450236966824651,False
unsw_nb15_v2,dnn_5class_cw,0.0667,2,0.6645026079009155,0.4750850581359664,0.11372203897099459,0.6097837837837838,0.02127659574468085,0.66954229571052,0.9275468301738201,0.5639810426540285,0.2545185231874695,-0.0019564685742235258,False,0.009345794392523366,False,-0.0018563312144906918,False,-0.0023696682464455776,False
unsw_nb15_v2,dnn_5class_cw,0.0667,3,0.664297757677944,0.4743613308329088,0.11144330005642598,0.6087027027027027,0.019320127170457325,0.6685837526959022,0.9299094335377173,0.556872037914692,0.25626762893745764,0.0,False,0.010304337407141206,False,-0.004218934578387845,False,0.004739336492890933,False
unsw_nb15_v2,dnn_5class_cw,0.0667,4,0.6579631584752841,0.4679126799655249,0.11916296049378948,0.5949189189189189,0.016874541452677916,0.6815240833932422,0.9339033582719244,0.5402843601895735,0.2572603646333969,0.002445585717779409,False,-0.0026359932901988126,False,-0.008212859312594967,False,0.02132701421800942,False
unsw_nb15_v2,dnn_5class_cw,0.0667,5,0.6636516915901105,0.468713290121024,0.11474993035263714,0.6082702702702703,0.021765712888236734,0.6748142822909178,0.9262530235697812,0.566350710900474,0.24635602968752462,-0.002445585717779409,False,0.004073807812125629,False,-0.0005625246104518089,False,-0.004739336492891044,False
unsw_nb15_v2,dnn_5class_cw,0.0667,6,0.66220198231985,0.46957441302938613,0.11613173162209357,0.6091351351351352,0.010271460014673514,0.6870357057272946,0.9184339314845025,0.5924170616113744,0.25144576984289563,0.009048667155783811,False,-0.008147615624251148,False,0.007256567474826947,False,-0.03080568720379151,False
unsw_nb15_v2,dnn_5class_cw,0.0667,7,0.6573170923874505,0.47116125935536807,0.12212048266382941,0.5949189189189189,0.018341892883345562,0.66954229571052,0.9335658435056534,0.5616113744075829,0.26504467310631724,0.0009782342871117629,False,0.009345794392523366,False,-0.007875344546323992,False,0.0,False
unsw_nb15_v2,dnn_5class_cw,0.0667,8,0.6574746694820441,0.4661822789430799,0.12019182560348676,0.5957027027027028,0.01760821716801174,0.6743350107836089,0.9310344827586207,0.5829383886255924,0.2559682324577299,0.001711910002445586,False,0.004553079319434494,False,-0.005343983799291241,False,-0.021327014218009532,False
unsw_nb15_v2,dnn_5class_cw,0.0667,9,0.6551267707726005,0.4715312802508674,0.12362710523254403,0.5904594594594594,0.01785277573978968,0.6712197459861011,0.9348033976486472,0.5592417061611374,0.2700241092954728,0.001467351430667646,False,0.007668344116942283,False,-0.00911289868931775,False,0.0023696682464454666,False
unsw_nb15_v2,dnn_5class_cw,0.0753,0,0.6610831849482359,0.47126401340776153,0.11626653877050547,0.6092162162162162,0.02714600146735143,0.6776899113347712,0.9119086460032626,0.6208530805687204,0.24868817068750887,-0.007825874296894107,False,0.0011981787682722178,False,0.01378185295606682,False,-0.05924170616113744,False
unsw_nb15_v2,dnn_5class_cw,0.0753,1,0.6711838767116812,0.48001238326458184,0.11376084778490277,0.6223243243243243,0.02714600146735143,0.6879942487419123,0.9195589807054059,0.566350710900474,0.25105182710641183,-0.007825874296894107,False,-0.009106158638868878,False,0.006131518253923551,False,-0.004739336492891044,False
unsw_nb15_v2,dnn_5class_cw,0.0753,2,0.664345030806322,0.475920374843079,0.11619363030576081,0.608945945945946,0.019320127170457325,0.6678648454349388,0.9297406761545818,0.556872037914692,0.2582531003293361,0.0,False,0.01102324466810456,False,-0.004050177195252358,False,0.004739336492890933,False
unsw_nb15_v2,dnn_5class_cw,0.0753,3,0.6531728147996407,0.4665238351615789,0.1265956911671442,0.5936216216216216,0.02714600146735143,0.6879942487419123,0.9137087247567081,0.6208530805687204,0.25519610469422166,-0.007825874296894107,False,-0.009106158638868878,False,0.011981774202621365,False,-0.05924170616113744,False
unsw_nb15_v2,dnn_5class_cw,0.0753,4,0.6641401805833504,0.47358814416620854,0.11580567407216273,0.6088918918918919,0.017119100024455856,0.6736161035226456,0.9282781121674073,0.556872037914692,0.25560580514016484,0.002201027146001469,False,0.005271986580397847,False,-0.002587613208077877,False,0.004739336492890933,False
unsw_nb15_v2,dnn_5class_cw,0.0753,5,0.6570964844550197,0.4727028155326572,0.12178368793736115,0.5968378378378378,0.016874541452677916,0.6834411694224778,0.9260280137256005,0.5545023696682464,0.2641622413765935,0.002445585717779409,False,-0.004553079319434383,False,-0.00033751476627108534,False,0.007109004739336511,False
unsw_nb15_v2,dnn_5class_cw,0.0753,6,0.6555364712185436,0.46819642740417666,0.1234963224184532,0.5948918918918918,0.01785277573978968,0.6884735202492211,0.9221465939134837,0.5947867298578199,0.25814279636312065,0.001467351430667646,False,-0.009585430146177742,False,0.0035439050458456745,False,-0.033175355450236976,False
unsw_nb15_v2,dnn_5class_cw,0.0753,7,0.6634625990765982,0.4743219184218119,0.12038492320491613,0.6088648648648649,0.019320127170457325,0.6877546129882578,0.9220340889913934,0.5592417061611374,0.252533051795591,0.0,False,-0.00886652288521439,False,0.0036564099679360362,False,0.0023696682464454666,False
unsw_nb15_v2,dnn_5class_cw,0.0753,8,0.6569546650698854,0.47229685496480445,0.1223459467429596,0.5936486486486486,0.024455857177794083,0.6884735202492211,0.9296281712324914,0.5379146919431279,0.25926159373473473,-0.005135730007336758,False,-0.009585430146177742,False,-0.003937672273161996,False,0.023696682464455,False
unsw_nb15_v2,dnn_5class_cw,0.0753,9,0.6639668457792975,0.4735257129915347,0.11441462439603536,0.6091351351351352,0.01785277573978968,0.6719386532470645,0.927209315407549,0.5639810426540285,0.2549754967617907,0.001467351430667646,False,0.00694943685597893,False,-0.0015188164482196065,False,-0.0023696682464455776,False
unsw_nb15_v2,dnn_5class_cw,0.1,0,0.656938907360426,0.4642879385529536,0.1259380285520548,0.5968648648648649,0.01760821716801174,0.6757728253055356,0.9260842661866456,0.5947867298578199,0.2529585099509935,0.001711910002445586,False,0.0031152647975077885,False,-0.0003937672273162107,False,-0.033175355450236976,False
unsw_nb15_v2,dnn_5class_cw,0.1,1,0.6620128898063378,0.47159663403592667,0.12184115012124963,0.6027567567567568,0.020542920029347028,0.6726575605080278,0.9330595713562468,0.5497630331753555,0.2573706685996124,-0.0012227928588897027,False,0.006230529595015577,False,-0.00736907239691742,False,0.011848341232227444,False
unsw_nb15_v2,dnn_5class_cw,0.1,2,0.6585461937252801,0.4675035701793152,0.1252031436796338,0.597972972972973,0.018341892883345562,0.6736161035226456,0.9307532204533948,0.556872037914692,0.256551267707726,0.0009782342871117629,False,0.005271986580397847,False,-0.005062721494065392,False,0.004739336492890933,False
unsw_nb15_v2,dnn_5class_cw,0.1,3,0.6578843699279873,0.472981585952577,0.12345061611420842,0.5947297297297297,0.02739056003912937,0.68032590462497,0.9319907745963886,0.5355450236966824,0.25883613557933216,-0.008070432868672046,False,-0.0014378145219265948,False,-0.0063002756370591495,False,0.026066350710900466,False
unsw_nb15_v2,dnn_5class_cw,0.1,4,0.6557885945698934,0.4646688433663721,0.1237047293035085,0.5936486486486486,0.016629982880899976,0.6731368320153367,0.9296844236935365,0.5876777251184834,0.25831613116717356,0.002690144289557349,False,0.005751258087706712,False,-0.003993924734207122,False,-0.026066350710900466,False
unsw_nb15_v2,dnn_5class_cw,0.1,5,0.6632104757252486,0.47123608104121606,0.11809593596593096,0.6091621621621621,0.024700415749572022,0.6872753414809489,0.9192214659391348,0.566350710900474,0.24523723231591055,-0.005380288579114698,False,-0.008387251377905525,False,0.006469033020194637,False,-0.004739336492891044,False
unsw_nb15_v2,dnn_5class_cw,0.1,6,0.6578843699279873,0.46658086124088244,0.12227388178931393,0.5981351351351352,0.018341892883345562,0.6714593817397556,0.9278843449400911,0.5853080568720379,0.256283386646917,0.0009782342871117629,False,0.007428708363287795,False,-0.002193845980761666,False,-0.023696682464455,False
unsw_nb15_v2,dnn_5class_cw,0.1,7,0.6641559382928097,0.47071024120901084,0.11819587627543623,0.6092432432432432,0.024700415749572022,0.6815240833932422,0.9240029251279743,0.556872037914692,0.24470147019429256,-0.005380288579114698,False,-0.0026359932901988126,False,0.0016875738313550936,False,0.004739336492890933,False
unsw_nb15_v2,dnn_5class_cw,0.1,8,0.6632577488536266,0.47469220757949737,0.11996177262916122,0.608945945945946,0.02078747860112497,0.6877546129882578,0.9206840299263093,0.5639810426540285,0.25248577866721295,-0.001467351430667646,False,-0.00886652288521439,False,0.0050064690330201556,False,-0.0023696682464455776,False
unsw_nb15_v2,dnn_5class_cw,0.1,9,0.6649910968941555,0.4769306807742829,0.11504267104819614,0.6088648648648649,0.020542920029347028,0.6702612029714834,0.9317095122911627,0.542654028436019,0.25647247916042926,-0.0012227928588897027,False,0.008626887131560013,False,-0.0060190133318333006,False,0.018957345971563955,False
unsw_nb15_v2,rf_5class_smote,0.02,0,0.7284789083058887,0.5406468874614437,0.06704079015488111,0.7187027027027028,0.02616776718023967,0.6386292834890965,0.9333408336614727,0.6492890995260664,0.18395550022848678,-0.003423820004891172,False,0.0,False,0.004050177195252247,False,-0.0023696682464455776,False
unsw_nb15_v2,rf_5class_smote,0.02,1,0.7301334677991207,0.5392527401554086,0.06787924957555277,0.7205945945945946,0.02152115431645879,0.6395878265037144,0.936097204252686,0.6516587677725119,0.1845542931879422,0.0012227928588897062,False,-0.0009585430146178409,False,0.001293806604038883,False,-0.004739336492891044,False
unsw_nb15_v2,rf_5class_smote,0.02,2,0.7306061990829014,0.5409490321120434,0.06542769530152831,0.7205945945945946,0.021765712888236734,0.6391085549964055,0.9378410305450864,0.6516587677725119,0.18682340335008904,0.0009782342871117629,False,-0.00047927150730897594,False,-0.0004500196883614471,False,-0.004739336492891044,False
unsw_nb15_v2,rf_5class_smote,0.02,3,0.7290146704275067,0.5395101457543586,0.06433127173862507,0.7175405405405405,0.02152115431645879,0.6395878265037144,0.9385723125386736,0.6469194312796208,0.18625612580955234,0.0012227928588897062,False,-0.0009585430146178409,False,-0.0011813016819486322,False,0.0,False
unsw_nb15_v2,rf_5class_smote,0.02,4,0.7325443973464018,0.5423902863006612,0.06492417276071406,0.7253243243243244,0.022988505747126436,0.6386292834890965,0.9347471451876019,0.6516587677725119,0.18693370731630451,-0.00024455857177793985,False,0.0,False,0.0026438656691230022,False,-0.004739336492891044,False
unsw_nb15_v2,rf_5class_smote,0.02,5,0.7308425647247916,0.5418223831499599,0.06468262589059336,0.7217567567567568,0.022988505747126436,0.6395878265037144,0.9359284468695506,0.6492890995260664,0.1867603725122516,-0.00024455857177793985,False,-0.0009585430146178409,False,0.00146256398717437,False,-0.0023696682464455776,False
unsw_nb15_v2,rf_5class_smote,0.02,6,0.7297552827720962,0.5396572092292047,0.06288269489100566,0.7194594594594594,0.021765712888236734,0.6395878265037144,0.937053496090454,0.6516587677725119,0.1858936984919872,0.0009782342871117629,False,-0.0009585430146178409,False,0.0003375147662709743,False,-0.004739336492891044,False
unsw_nb15_v2,rf_5class_smote,0.02,7,0.7308110493058729,0.5413331374579132,0.0685580309949617,0.7211891891891892,0.022254830031792613,0.6391085549964055,0.9372785059346347,0.6492890995260664,0.18707552670143868,0.0004891171435558832,False,-0.00047927150730897594,False,0.00011250492209025076,False,-0.0023696682464455776,False
unsw_nb15_v2,rf_5class_smote,0.02,8,0.7356959392382724,0.5421399743255192,0.06357825154531482,0.7325675675675676,0.02152115431645879,0.6386292834890965,0.9313719975248917,0.6469194312796208,0.19309497171491152,0.0012227928588897062,False,0.0,False,0.0060190133318331895,False,0.0,False
unsw_nb15_v2,rf_5class_smote,0.02,9,0.7297237673531776,0.5401736070250472,0.06508402829444591,0.7188918918918918,0.02152115431645879,0.6386292834890965,0.9385160600776284,0.6469194312796208,0.18647673374198326,0.0012227928588897062,False,0.0,False,-0.0011250492209035068,False,0.0,False
unsw_nb15_v2,rf_5class_smote,0.05,0,0.737019586832858,0.5433898033814883,0.07811971704367113,0.7361891891891892,0.023233064318904376,0.6391085549964055,0.927828092479046,0.6563981042654028,0.19183435495816328,-0.0004891171435558797,False,-0.00047927150730897594,False,0.009562918377678975,False,-0.009478672985781977,False
unsw_nb15_v2,rf_5class_smote,0.05,1,0.7326547013126172,0.5419277990949246,0.072207865447348,0.7258648648648649,0.022743947175348497,0.6379103762281333,0.9342408730381955,0.6516587677725119,0.18745371172846315,0.0,False,0.0007189072609632419,False,0.0031501378185294637,False,-0.004739336492891044,False
unsw_nb15_v2,rf_5class_smote,0.05,2,0.7303068026031736,0.5402498313296655,0.06980054019443584,0.7205675675675676,0.022254830031792613,0.6376707404744788,0.9371660010125443,0.6469194312796208,0.1853264209514505,0.0004891171435558832,False,0.0009585430146177298,False,0.00022500984418061254,False,0.0,False
unsw_nb15_v2,rf_5class_smote,0.05,3,0.7384535383936591,0.5427535661376222,0.07788553308200998,0.7368108108108108,0.01785277573978968,0.638868919242751,0.9331720762783372,0.6469194312796208,0.19489135059327775,0.004891171435558818,False,-0.00023963575365448797,False,0.004218934578387734,False,0.0,False
unsw_nb15_v2,rf_5class_smote,0.05,4,0.7357904854950285,0.5439634661058232,0.07777249481262613,0.7352432432432432,0.02616776718023967,0.6381500119817877,0.9247342071215615,0.6658767772511849,0.19054222278249633,-0.003423820004891172,False,0.0004792715073088649,False,0.012656803735163424,False,-0.018957345971564066,False
unsw_nb15_v2,rf_5class_smote,0.05,5,0.7311104457856006,0.5389978098212869,0.07487779352001436,0.7234054054054054,0.022010271460014674,0.6395878265037144,0.9336220959666985,0.6516587677725119,0.18463308173523896,0.000733675715333823,False,-0.0009585430146178409,False,0.003768914890026398,False,-0.004739336492891044,False
unsw_nb15_v2,rf_5class_smote,0.05,6,0.7333795559477474,0.5435800931826991,0.07731064507655055,0.7267297297297297,0.022743947175348497,0.6376707404744788,0.9348033976486472,0.6635071090047393,0.18679188793117033,0.0,False,0.0009585430146177298,False,0.002587613208077766,False,-0.016587677725118488,False
unsw_nb15_v2,rf_5class_smote,0.05,7,0.7312680228801941,0.5427401721769546,0.07241888030436072,0.7215405405405405,0.022499388603570557,0.6376707404744788,0.9385160600776284,0.6469194312796208,0.1880052315595405,0.00024455857177793985,False,0.0009585430146177298,False,-0.0011250492209035068,False,0.0,False
unsw_nb15_v2,rf_5class_smote,0.05,8,0.7324971242180237,0.5424104993238419,0.07038462815943244,0.725,0.022010271460014674,0.6383896477354422,0.9356471845643247,0.6469194312796208,0.18784765446494697,0.000733675715333823,False,0.00023963575365437695,False,0.001743826292400219,False,0.0,False
unsw_nb15_v2,rf_5class_smote,0.05,9,0.7326231858936985,0.5392312954442124,0.07568901239016664,0.7267567567567568,0.022743947175348497,0.6381500119817877,0.931765764752208,0.6706161137440758,0.18548399804604404,0.0,False,0.0004792715073088649,False,0.005625246104516979,False,-0.023696682464455,False
unsw_nb15_v2,rf_5class_smote,0.0667,0,0.7313310537180315,0.5416243300949739,0.0772415757040138,0.7223243243243244,0.022499388603570557,0.6357536544452432,0.9375597682398605,0.6469194312796208,0.18630339893793038,0.00024455857177793985,False,0.0028756290438533005,False,-0.00016875738313559818,False,0.0,False
unsw_nb15_v2,rf_5class_smote,0.0667,1,0.7309686264004664,0.5425414240208281,0.07429677250748538,0.7217567567567568,0.02347762289068232,0.6347951114306255,0.9376160207009057,0.6398104265402843,0.18693370731630451,-0.000733675715333823,False,0.0038341720584710304,False,-0.00022500984418072356,False,0.007109004739336511,False
unsw_nb15_v2,rf_5class_smote,0.0667,2,0.7314571153937064,0.5419714263765381,0.07314703926984091,0.7222972972972973,0.022988505747126436,0.6374311047208243,0.9373347583956798,0.6563981042654028,0.18748522714738186,-0.00024455857177793985,False,0.0011981787682722178,False,5.625246104512538e-05,False,-0.009478672985781977,False
unsw_nb15_v2,rf_5class_smote,0.0667,3,0.7312522651707348,0.542176850529095,0.0822952272719139,0.7216486486486486,0.022743947175348497,0.6376707404744788,0.938066040389267,0.6516587677725119,0.1876743196608941,0.0,False,0.0009585430146177298,False,-0.0006750295325420597,False,-0.004739336492891044,False
unsw_nb15_v2,rf_5class_smote,0.0667,4,0.7350183577315201,0.5396497763843715,0.08568217085869459,0.7320540540540541,0.02152115431645879,0.6328780254013899,0.9313719975248917,0.6469194312796208,0.19295315232977733,0.0012227928588897062,False,0.005751258087706601,False,0.0060190133318331895,False,0.0,False
unsw_nb15_v2,rf_5class_smote,0.0667,5,0.7303383180220923,0.5380967098219439,0.08086717049700462,0.7222702702702702,0.021765712888236734,0.6395878265037144,0.9324970467457951,0.6848341232227488,0.18452277776902348,0.0009782342871117629,False,-0.0009585430146178409,False,0.004893964110929794,False,-0.03791469194312802,False
unsw_nb15_v2,rf_5class_smote,0.0667,6,0.73112620349506,0.5421697241642961,0.07416591690140474,0.7215675675675676,0.022988505747126436,0.6381500119817877,0.9371097485514991,0.6729857819905213,0.1871700729581948,-0.00024455857177793985,False,0.0004792715073088649,False,0.00028126230522584894,False,-0.026066350710900466,False
unsw_nb15_v2,rf_5class_smote,0.0667,7,0.7313625691369503,0.5407187061562706,0.08412015884252119,0.7232162162162162,0.022743947175348497,0.6371914689671699,0.9353096697980536,0.6516587677725119,0.1866027954176581,0.0,False,0.0014378145219265948,False,0.0020813410586713044,False,-0.004739336492891044,False
unsw_nb15_v2,rf_5class_smote,0.0667,8,0.7310158995288445,0.5420123833133955,0.07814239426359343,0.7207027027027028,0.02127659574468085,0.6395878265037144,0.9387973223828543,0.6635071090047393,0.18705976899197932,0.001467351430667646,False,-0.0009585430146178409,False,-0.0014063115261293557,False,-0.016587677725118488,False
unsw_nb15_v2,rf_5class_smote,0.0667,9,0.7307322607585761,0.5434952750579773,0.07868427556429988,0.7210540540540541,0.0239667400342382,0.6364725617062066,0.9371660010125443,0.6635071090047393,0.18693370731630451,-0.0012227928588897027,False,0.0021567217828899476,False,0.00022500984418061254,False,-0.016587677725118488,False
unsw_nb15_v2,rf_5class_smote,0.0753,0,0.7333007674004507,0.54239918047437,0.07616041597254941,0.7264864864864865,0.022254830031792613,0.6364725617062066,0.9357034370253698,0.6516587677725119,0.18652400687036133,0.0004891171435558832,False,0.0021567217828899476,False,0.0016875738313550936,False,-0.004739336492891044,False
unsw_nb15_v2,rf_5class_smote,0.0753,1,0.7383589921369029,0.5453266653212794,0.08412406970046124,0.7366756756756757,0.022254830031792613,0.6364725617062066,0.9327220565899758,0.6445497630331753,0.19471801578922487,0.0004891171435558832,False,0.0021567217828899476,False,0.004668954266749181,False,0.0023696682464454666,False
unsw_nb15_v2,rf_5class_smote,0.0753,2,0.7302122563464175,0.5412850435658483,0.08322690370585088,0.7222702702702702,0.02641232575201761,0.6376707404744788,0.9321595319795241,0.6540284360189573,0.18323064559335656,-0.0036683785766691117,False,0.0009585430146177298,False,0.005231478877200879,False,-0.007109004739336511,False
unsw_nb15_v2,rf_5class_smote,0.0753,3,0.7304958951166859,0.5392826698756863,0.0782759409398453,0.7239189189189189,0.025923208608461725,0.6381500119817877,0.9294594138493559,0.6658767772511849,0.18272639889065725,-0.0031792614331132285,False,0.0004792715073088649,False,0.007931597007369007,False,-0.018957345971564066,False
unsw_nb15_v2,rf_5class_smote,0.0753,4,0.7319456043869463,0.5425046399641013,0.07718286172499074,0.7264864864864865,0.02616776718023967,0.6386292834890965,0.9289531416999494,0.6729857819905213,0.18551551346496273,-0.003423820004891172,False,0.0,False,0.00843786915677558,False,-0.026066350710900466,False
unsw_nb15_v2,rf_5class_smote,0.0753,5,0.7310158995288445,0.5438710220293581,0.0787858641210686,0.7206216216216216,0.023233064318904376,0.6369518332135155,0.939697361759577,0.6398104265402843,0.18724886150549155,-0.0004891171435558797,False,0.0016774502755810827,False,-0.002306350902852028,False,0.007109004739336511,False
unsw_nb15_v2,rf_5class_smote,0.0753,6,0.7335686484612597,0.5433391446913507,0.08336121253436773,0.7272162162162162,0.022499388603570557,0.6381500119817877,0.934409630421331,0.6635071090047393,0.18687067647846708,0.00024455857177793985,False,0.0004792715073088649,False,0.0029813804353939766,False,-0.016587677725118488,False
unsw_nb15_v2,rf_5class_smote,0.0753,7,0.7295346748396653,0.5388625659951328,0.07428193791800233,0.7184054054054054,0.02078747860112497,0.6395878265037144,0.9386848174607639,0.6516587677725119,0.18597248703928396,0.0019564685742235258,False,-0.0009585430146178409,False,-0.001293806604038994,False,-0.004739336492891044,False
unsw_nb15_v2,rf_5class_smote,0.0753,8,0.7282110272450797,0.5393823470860806,0.0835358378512385,0.7157837837837838,0.02152115431645879,0.6386292834890965,0.939697361759577,0.6421800947867299,0.18636642977576778,0.0012227928588897062,False,0.0,False,-0.002306350902852028,False,0.004739336492890933,False
unsw_nb15_v2,rf_5class_smote,0.0753,9,0.7328753092450482,0.5432550413855914,0.07655106903824879,0.7244324324324324,0.022499388603570557,0.6374311047208243,0.9382910502334477,0.6469194312796208,0.1880052315595405,0.00024455857177793985,False,0.0011981787682722178,False,-0.0009000393767227832,False,0.0,False
unsw_nb15_v2,rf_5class_smote,0.1,0,0.7329856132112637,0.541549597429613,0.09063205353445883,0.7245135135135136,0.020053802885791148,0.6395878265037144,0.9384598076165832,0.6516587677725119,0.18835190116764627,0.002690144289557349,False,-0.0009585430146178409,False,-0.0010687967598582704,False,-0.004739336492891044,False
unsw_nb15_v2,rf_5class_smote,0.1,1,0.7236255337924079,0.5361754849488792,0.08351665054982227,0.706027027027027,0.022988505747126436,0.6374311047208243,0.9429037520391517,0.6706161137440758,0.18983312585682546,-0.00024455857177793985,False,0.0011981787682722178,False,-0.005512741182426728,False,-0.023696682464455,False
unsw_nb15_v2,rf_5class_smote,0.1,2,0.7305116528261452,0.5402646749557493,0.08799967745274413,0.7238648648648649,0.02641232575201761,0.6328780254013899,0.9309782302975755,0.6563981042654028,0.18501126676226343,-0.0036683785766691117,False,0.005751258087706601,False,0.0064127805591494,False,-0.009478672985781977,False
unsw_nb15_v2,rf_5class_smote,0.1,3,0.7299758907045272,0.5408736181605995,0.09096621174999261,0.7191891891891892,0.022010271460014674,0.638868919242751,0.9386285649997187,0.6469194312796208,0.18565733285009692,0.000733675715333823,False,-0.00023963575365448797,False,-0.0012375541429937575,False,0.0,False
unsw_nb15_v2,rf_5class_smote,0.1,4,0.7302122563464175,0.5406849356250113,0.09015364288922663,0.7198108108108108,0.022988505747126436,0.6312005751258087,0.939697361759577,0.6492890995260664,0.1853579363703692,-0.00024455857177793985,False,0.007428708363287795,False,-0.002306350902852028,False,-0.0023696682464455776,False
unsw_nb15_v2,rf_5class_smote,0.1,5,0.7324025779612675,0.5419958693268946,0.09559847628905546,0.7272702702702702,0.02616776718023967,0.6379103762281333,0.9292906564662204,0.6658767772511849,0.18616157955279622,-0.003423820004891172,False,0.0007189072609632419,False,0.008100354390504494,False,-0.018957345971564066,False
unsw_nb15_v2,rf_5class_smote,0.1,6,0.7361686705220529,0.5409152192631528,0.09554315945248455,0.7341081081081081,0.022743947175348497,0.6379103762281333,0.9296281712324914,0.6516587677725119,0.1935677029986921,0.0,False,0.0007189072609632419,False,0.00776283962423352,False,-0.004739336492891044,False
unsw_nb15_v2,rf_5class_smote,0.1,7,0.7302280140558768,0.5398307815531308,0.08775698437575899,0.7180540540540541,0.017119100024455856,0.6379103762281333,0.9433537717275131,0.6421800947867299,0.18835190116764627,0.005624847150892641,False,0.0007189072609632419,False,-0.005962760870788175,False,0.004739336492890933,False
unsw_nb15_v2,rf_5class_smote,0.1,8,0.7310474149477632,0.5401978199884759,0.08505101855357339,0.7219189189189189,0.02372218146246026,0.6362329259525521,0.9368284862462732,0.6540284360189573,0.18671309938387357,-0.0009782342871117629,False,0.0023963575365444356,False,0.0005625246104516979,False,-0.007109004739336511,False
unsw_nb15_v2,rf_5class_smote,0.1,9,0.7318353004207309,0.5410152782474965,0.0904812492855089,0.7242162162162162,0.02152115431645879,0.6381500119817877,0.9348033976486472,0.6587677725118484,0.18581490994469044,0.0012227928588897062,False,0.0004792715073088649,False,0.002587613208077766,False,-0.011848341232227555,False
unsw_nb15_v2,xgb_5class_smote,0.02,0,0.7413214415152614,0.5730683820592374,0.0884457356110884,0.7454864864864865,0.09024211298606016,0.6767313683201533,0.8982392979692861,0.7132701421800948,0.12505318226942533,0.0,False,-0.008147615624251148,False,0.0031501378185295748,False,0.0,False
unsw_nb15_v2,xgb_5class_smote,0.02,1,0.7424402388868754,0.5743152956630974,0.08508388940221483,0.7466756756756757,0.09024211298606016,0.6678648454349388,0.901839455476177,0.7132701421800948,0.12741683868832826,0.0,False,0.0007189072609633529,False,-0.0004500196883613361,False,0.0,False
unsw_nb15_v2,xgb_5class_smote,0.02,2,0.7418256882179607,0.5747475010490323,0.0851307686719104,0.7459729729729729,0.09024211298606016,0.6767313683201533,0.8995331045733251,0.6919431279620853,0.12601440254644586,0.0,False,-0.008147615624251148,False,0.0018563312144905808,False,0.02132701421800942,False
unsw_nb15_v2,xgb_5class_smote,0.02,3,0.7417626573801233,0.5729122136219171,0.08461081467881183,0.7459729729729729,0.09073123012961604,0.6566019650131799,0.903470776846487,0.7109004739336493,0.1280471470667024,-0.0004891171435558728,False,0.011981787682722289,False,-0.0020813410586713044,False,0.0023696682464454666,False
unsw_nb15_v2,xgb_5class_smote,0.02,4,0.741620837994989,0.573218523404516,0.08440277930446335,0.7454594594594595,0.09024211298606016,0.6683441169422478,0.9013331833267706,0.7132701421800948,0.12664471092481996,0.0,False,0.00023963575365437695,False,5.625246104512538e-05,False,0.0,False
unsw_nb15_v2,xgb_5class_smote,0.02,5,0.7412741683868833,0.5731226707521008,0.08704810784469401,0.7453783783783784,0.09024211298606016,0.676491732566499,0.8983518028913765,0.7132701421800948,0.12517924394510013,0.0,False,-0.00790797987059677,False,0.003037632896439213,False,0.0,False
unsw_nb15_v2,xgb_5class_smote,0.02,6,0.7421881155355258,0.5740209581558611,0.08714980047735843,0.7471081081081081,0.09024211298606016,0.6767313683201533,0.8979580356640603,0.7132701421800948,0.12591985628968974,0.0,False,-0.008147615624251148,False,0.0034314001237554237,False,0.0,False
unsw_nb15_v2,xgb_5class_smote,0.02,7,0.7415893225760704,0.5733410679746296,0.084035520859408,0.7459729729729729,0.09024211298606016,0.676491732566499,0.8982392979692861,0.7132701421800948,0.1252265170734782,0.0,False,-0.00790797987059677,False,0.0031501378185295748,False,0.0,False
