dataset,model,calibrator,decision_preserving_by_construction,pct_decisions_changed_vs_raw,accuracy,macro_f1,ece_top,ece_macro,brier_macro,nll,auroc_conf_vs_correct,recall_Normal,recall_DoS,recall_Probe,recall_R2L,recall_U2R,ece_top_lo,ece_top_hi,brier_macro_lo,brier_macro_hi,auroc_lo,auroc_hi,ece_top_delta_vs_raw_lo,ece_top_delta_vs_raw_hi,brier_delta_vs_raw_lo,brier_delta_vs_raw_hi,auroc_delta_vs_raw_lo,auroc_delta_vs_raw_hi,temperature_T,ece_top_verdict_vs_raw,brier_verdict_vs_raw,auroc_verdict_vs_raw
unsw_nb15_v2,dnn_5class_cw,toplabel_isotonic,True,0.0,0.6016923779959346,0.47737620806468584,0.10013933997923162,0.08760620217558773,0.087390786238455,0.7949378363591738,0.8396907166976657,0.6148648648648649,0.8143800440205429,0.7126767313683201,0.49282781121674074,0.8744075829383886,0.09730333067807098,0.10302700969411793,0.08670046232725702,0.08808749108291414,0.837215917698556,0.8422234851905787,-0.061487068545115486,-0.06050295128595929,-0.005900652999411818,-0.005543203911403608,0.0005980231455601448,0.0019334347840665204,,better,better,better
unsw_nb15_v2,dnn_5class_cw,cctl,True,0.0,0.6016923779959346,0.47737620806468584,0.1018268179381685,0.08315111141290905,0.08677257768241409,0.8293111657722568,0.8797883871592759,0.6148648648648649,0.8143800440205429,0.7126767313683201,0.49282781121674074,0.8744075829383886,0.09929193532913798,0.10434819571272753,0.08603787157154709,0.08746712737192354,0.8777798182361501,0.881778439822521,-0.06130360611366729,-0.05728488825934516,-0.006718504542713453,-0.005953979736009888,0.03941392825737371,0.0433648390317922,,better,better,better
unsw_nb15_v2,dnn_5class_cw,dirichlet,False,30.826807015332253,0.7134145380627472,0.5060933118641465,0.06546256723906463,0.05241860520318649,0.06957802228296232,0.5715231739655477,0.8032795766074982,0.693972972972973,0.019564685742235265,0.6098729930505632,0.9445913258705069,0.4265402843601896,0.06296399136704137,0.06807667950662936,0.06894018688543581,0.07019367027229131,0.8003410621112296,0.806364588703998,-0.09884218264187401,-0.0924634504010908,-0.023952082399144186,-0.023126720184812353,-0.03893377448420002,-0.03169256369514265,,better,better,worse
unsw_nb15_v2,rf_5class_smote,raw,True,0.0,0.6871937095223838,0.5504797301063465,0.07082509529310725,0.06789533645159868,0.07223562128768352,0.5951815098963309,0.8497358808562914,0.7201351351351352,0.6475910980679873,0.7280134196022047,0.6133205827754964,0.8909952606635071,0.06803613413230743,0.07365284153195449,0.07158098894041116,0.07284092984944128,0.8472694451373345,0.8524701391159147,0.0,0.0,0.0,0.0,0.0,0.0,,no difference,no difference,no difference
unsw_nb15_v2,rf_5class_smote,temperature,True,0.0,0.6871937095223838,0.5504797301063465,0.0711355708966597,0.06795617856877875,0.07230740775010035,0.5955293075960783,0.8496324907883152,0.7201351351351352,0.6475910980679873,0.7280134196022047,0.6133205827754964,0.8909952606635071,0.06853587427076249,0.07402827386482004,0.07165129263507629,0.07291456095528219,0.8471608509021867,0.8523715658432365,8.54557215310893e-05,0.0009852509464003344,6.8975438305088e-05,7.457626351974438e-05,-0.0001152559091857408,-9.224522740863272e-05,0.9929618221805824,worse,worse,worse
unsw_nb15_v2,rf_5class_smote,perclass_isotonic_renorm,False,18.222215218795796,0.7307637761774949,0.5412155445794202,0.06476889184059341,0.05472524263809956,0.06920818193174742,0.5586618474695021,0.8000550290539094,0.7234864864864865,0.02641232575201761,0.6383896477354422,0.9313719975248917,0.6563981042654028,0.06202659761994284,0.06765032954742159,0.06855055879652666,0.06982693878292921,0.7971524357038159,0.8033496473779518,-0.00927745539961874,-0.002726517187013095,-0.003238682087756797,-0.002798131303603697,-0.05288157329283679,-0.04666209350611305,,better,better,worse
unsw_nb15_v2,rf_5class_smote,toplabel_isotonic,True,0.0,0.6871937095223838,0.5504797301063465,0.05543073257792155,0.06666543305797024,0.07203493101718489,0.6021793423468047,0.8440888517644943,0.7201351351351352,0.6475910980679873,0.7280134196022047,0.6133205827754964,0.8909952606635071,0.05268399797459509,0.058250702447192895,0.0713720832660925,0.07262735937320702,0.8418561833519299,0.846757331439864,-0.016594423495348766,-0.014313034051323245,-0.00035034572966178185,-4.42535264174909e-05,-0.00666446453666579,-0.004664468684811901,,better,better,worse
unsw_nb15_v2,rf_5class_smote,cctl,True,0.0,0.6871937095223838,0.5504797301063465,0.08133048216531749,0.06058471742548025,0.07324460492241555,0.793810667094011,0.8710746413682646,0.7201351351351352,0.6475910980679873,0.7280134196022047,0.6133205827754964,0.8909952606635071,0.07859961936128478,0.0840405439697367,0.07252849336627834,0.0739559164074223,0.8689703759066114,0.8734184714361907,0.009174623601704353,0.011799017965771404,0.0007614989950898744,0.0012674448294335277,0.01981274565520897,0.022823777470703455,,worse,worse,better
unsw_nb15_v2,rf_5class_smote,dirichlet,False,19.5348324167599,0.7489481728935882,0.5574245317989261,0.06464191840830003,0.04862414106688985,0.06520113897406944,0.5336096437495423,0.8100040097617213,0.7583243243243243,0.031792614331132306,0.6659477594057033,0.9169151150362829,0.6208530805687204,0.06171431907391814,0.06762501278029445,0.06457186240883787,0.06579826344276916,0.8071032857419664,0.8131660000290092,-0.009068782243221399,-0.0033050847308384503,-0.007287498407420439,-0.00677088219500295,-0.0432484889501809,-0.03665511049434841,,better,better,worse
unsw_nb15_v2,xgb_5class_smote,raw,True,0.0,0.7152109169411135,0.5911061363266217,0.09937734774196776,0.06258129511175135,0.07124725490812045,0.5775762663988533,0.8371498076470624,0.7481891891891892,0.5859623379799462,0.7227414330218068,0.6714293750351578,0.8459715639810427,0.09658279152059715,0.102481678335536,0.07052239956274645,0.07195535202038518,0.8342082957945208,0.8402512738359303,0.0,0.0,0.0,0.0,0.0,0.0,,no difference,no difference,no difference
unsw_nb15_v2,xgb_5class_smote,temperature,True,0.0,0.7152109169411135,0.5911061363266217,0.07607515665536928,0.058984924788889594,0.06865985172350896,0.553986659791339,0.840137697438106,0.7481891891891892,0.5859623379799462,0.7227414330218068,0.6714293750351578,0.8459715639810427,0.0732569015178381,0.07902016724342008,0.06799091364177227,0.0693065839974637,0.8372714131572635,0.8432090370526069,-0.023703773974062512,-0.023157048221771656,-0.002665347347030928,-0.0025080379242658573,0.002771159097645018,0.0031801061420768688,1.2051953755010871,better,better,better
unsw_nb15_v2,xgb_5class_smote,perclass_isotonic_renorm,False,12.612470651266133,0.7419990230220135,0.5739496822251948,0.08888784670303203,0.05665211417569231,0.06877578675957748,0.5619758217625463,0.802795645356814,0.7468918918918919,0.09073123012961604,0.6757728253055356,0.8971142487483827,0.7440758293838863,0.08600314888733925,0.09188349745067878,0.06807856263075393,0.06948020461912152,0.7998180272724861,0.8058637632244592,-0.013580955333701749,-0.007313080124246171,-0.002695790806835932,-0.0022473158925636416,-0.03723429223314215,-0.031481355863265205,,better,better,worse
unsw_nb15_v2,xgb_5class_smote,toplabel_isotonic,True,0.0,0.7152109169411135,0.5911061363266217,0.05154044121538626,0.06010358076706975,0.0684437636085542,0.5675833034793711,0.8372756492132601,0.7481891891891892,0.5859623379799462,0.7227414330218068,0.6714293750351578,0.8459715639810427,0.049448457680433065,0.054743268078095916,0.06777121213170657,0.06907685455550974,0.8345697925666388,0.8403431941969562,-0.048836361300992503,-0.04478909073785488,-0.0030181725184989464,-0.002598455759477845,-0.0005284460107383176,0.0008009594965144361,,better,better,no difference
unsw_nb15_v2,xgb_5class_smote,cctl,True,0.0,0.7152109169411135,0.5911061363266217,0.07787726248445263,0.05922154091750268,0.06923699668751669,0.6710087947709774,0.858996311927503,0.7481891891891892,0.5859623379799462,0.7227414330218068,0.6714293750351578,0.8459715639810427,0.07521841813026671,0.08078864226883577,0.06852503359053941,0.06994512956906421,0.8564685676987281,0.8616499944935098,-0.022322189743276176,-0.020750205612215376,-0.0022205761403678885,-0.001784129280645541,0.020478775182907704,0.023220988610936764,,better,better,better
unsw_nb15_v2,xgb_5class_smote,dirichlet,False,13.742298419501742,0.7536124548935567,0.5750468603288336,0.06688536312619074,0.052232520314399955,0.06530367354701394,0.5368000280694025,0.8171419641325252,0.763054054054054,0.0929322572756175,0.6721782890007189,0.9057208752882938,0.7251184834123223,0.06421122982716983,0.06963690579755985,0.06459664417199855,0.06598891129689832,0.8141906731808108,0.8203174588232949,-0.034885304180879075,-0.03014172041881035,-0.00618731810508518,-0.005690696256576656,-0.02292810390871677,-0.017041000365852526,,better,better,worse
unsw_nb15_v2,dnn_5class_smote,raw,True,0.0,0.6347835678605758,0.5020325275764226,0.14628643722696935,0.08760865815350247,0.08686513206356346,0.7526984357544898,0.8197493271731958,0.6657297297297298,0.7703595011005135,0.7220225257608435,0.5119536479720987,0.919431279620853,0.1431180082137424,0.14939629307437477,0.08608448699807239,0.08764005844687843,0.8168202171059401,0.8226494985983346,0.0,0.0,0.0,0.0,0.0,0.0,,no difference,no difference,no difference
unsw_nb15_v2,dnn_5class_smote,temperature,True,0.0,0.6347835678605758,0.5020325275764226,0.10611671910915269,0.08013007758914034,0.08110248117007735,0.6831767959420185,0.8363104516075399,0.6657297297297298,0.7703595011005135,0.7220225257608435,0.5119536479720987,0.919431279620853,0.10314150161941991,0.10910906112805381,0.08043987454645767,0.0817432815470826,0.8335208244618874,0.8390467623824868,-0.040420164493119595,-0.03991404678224019,-0.005888102419009755,-0.005632879987509165,0.01562071398157496,0.017576794713515795,1.3947103089928952,better,better,better
unsw_nb15_v2,dnn_5class_smote,perclass_isotonic_renorm,False,23.860323663352297,0.6853658152250989,0.5011957899379567,0.09105160619679374,0.057169914899890276,0.07229129215343809,0.6224387381517558,0.8284073800632495,0.6495675675675676,0.04084128148691612,0.67601246105919,0.9101648197108624,0.6919431279620853,0.08857668958522927,0.09369074632377787,0.07165224201986517,0.07290715698386459,0.8255850744659521,0.8311636587179262,-0.05789615742074227,-0.05246157470470236,-0.01490384964451956,-0.014251960310721111,0.005632984335927677,0.011856313546279754,,better,better,better
unsw_nb15_v2,dnn_5class_smote,toplabel_isotonic,True,0.0,0.6347835678605758,0.5020325275764226,0.08944277655949442,0.08028790539168305,0.0815678024279427,0.7186079879530936,0.8244887138354401,0.6657297297297298,0.7703595011005135,0.7220225257608435,0.5119536479720987,0.919431279620853,0.08639721649345546,0.09247958108374528,0.08089383095708637,0.08223491138307006,0.8218302188397865,0.827107486724901,-0.057205596281834484,-0.056429417249948086,-0.005469522270889269,-0.005132864632489584,0.0039008557670874382,0.0056368827775508225,,better,better,better
unsw_nb15_v2,dnn_5class_smote,cctl,True,0.0,0.6347835678605758,0.5020325275764226,0.08908838349530357,0.07513222824117026,0.08194847502078327,0.7533534646658527,0.8790044056915878,0.6657297297297298,0.7703595011005135,0.7220225257608435,0.5119536479720987,0.919431279620853,0.08635358736461725,0.0917801195481163,0.08119540663620663,0.08265797382461239,0.8769314963719266,0.8810993645957117,-0.058461019316166166,-0.05577336082953375,-0.005303286578395426,-0.00454897262101744,0.05712574530726362,0.06136097970909223,,better,better,better
unsw_nb15_v2,dnn_5class_smote,dirichlet,False,27.142654543735524,0.7431966089409243,0.5427487993708836,0.05757121740838294,0.05061491444293772,0.06685514213832891,0.5515269020192726,0.7900188968004427,0.7518918918918919,0.03643922719491318,0.6798466331176611,0.9074647015806941,0.5355450236966824,0.05478082912250238,0.06042689643064013,0.06624983767001372,0.06748760934574699,0.7868685783219584,0.793239814937647,-0.09193750796328272,-0.08499667966326571,-0.02038558797725155,-0.019622098337441836,-0.033221876903148775,-0.026189057551365115,,better,better,worse
cic_ids2017_v2,rf_5class_cw,raw,True,0.0,0.9982003149448846,0.9583982761927942,0.0015902486080380759,0.0007792461630616076,0.0006033251316627217,0.012206296640767935,0.9291783175437864,0.9988181507168848,0.9983258928571429,0.994661921708185,0.9506726457399103,0.7142857142857143,0.0012286078334885794,0.001975554514306204,0.0004940477264788923,0.0007238941515533542,0.8861049518216987,0.966238299086236,0.0,0.0,0.0,0.0,0.0,0.0,,no difference,no difference,no difference
cic_ids2017_v2,rf_5class_cw,temperature,True,0.0,0.9982003149448846,0.9583982761927942,0.0027130643266827714,0.0012250919748114093,0.0006418140066661791,0.012253530308457225,0.9291767525005913,0.9988181507168848,0.9983258928571429,0.994661921708185,0.9506726457399103,0.7142857142857143,0.002355879679569509,0.0031118970719454762,0.0005366298778368654,0.0007599487769998492,0.8860715054829663,0.9662336920736567,0.0010085123554640567,0.0012637198715877698,3.109781493959446e-05,4.530028394456554e-05,-3.483674649931157e-05,4.286586312947926e-05,1.1599833129321901,worse,worse,no difference
cic_ids2017_v2,rf_5class_cw,perclass_isotonic_renorm,False,0.04999125153098208,0.9983002974479466,0.9454342397435986,0.00025449620827186763,0.00023823535157684126,0.0005715617784543426,0.008137664105985785,0.9514095392532436,0.9986004416384163,0.9981398809523809,0.9995551601423488,0.9551569506726457,0.7142857142857143,0.00016728536749788857,0.0006828630043223974,0.00044099904139900697,0.0007091138457424782,0.9188229955026993,0.9784626552667332,-0.0015596415428524289,-0.0007180615003667653,-7.560168773775788e-05,1.3422868003521396e-05,-0.013542359800206374,0.05987334089257842,,better,no difference,no difference
cic_ids2017_v2,rf_5class_cw,toplabel_isotonic,True,0.0,0.9982003149448846,0.9583982761927942,0.0006467998826353106,0.00043175883362305716,0.0005814512412406556,0.01197705893288314,0.9303352322524102,0.9988181507168848,0.9983258928571429,0.994661921708185,0.9506726457399103,0.7142857142857143,0.0003726881142248746,0.00103767453741487,0.0004593345816254595,0.0007181305539077662,0.8865832369919624,0.9674421257073906,-0.0012942177806039709,-0.0004370792056077495,-5.137349930470741e-05,9.545865243048603e-06,5.725954485765184e-05,0.002845083947386831,,better,no difference,better
cic_ids2017_v2,rf_5class_cw,cctl,True,0.0,0.9982003149448846,0.9583982761927942,0.00031708285902624515,0.00032460180895942635,0.0005800870076398478,0.012492524829471306,0.9437175688271219,0.9988181507168848,0.9983258928571429,0.994661921708185,0.9506726457399103,0.7142857142857143,0.0001737084841776331,0.000722865442877028,0.00045772822044777,0.00071201098016387,0.8985117453025004,0.9823794456266441,-0.0014495273865427103,-0.0008258063197128093,-5.667676904085947e-05,1.244507377261418e-05,-0.03597856632981676,0.0621077641927401,,better,no difference,no difference
cic_ids2017_v2,rf_5class_cw,dirichlet,False,0.07998600244957133,0.9982503061964156,0.8424570415885555,0.0009400495946874556,0.00047147694851131455,0.0005588461396922092,0.008310250221525067,0.9715078033617233,0.9988181507168848,0.9973958333333334,0.9995551601423488,0.9506726457399103,0.14285714285714285,0.0006560271302372806,0.001334970067538611,0.0004465800456677044,0.0006867976740867069,0.9464825592216609,0.9896389338991022,-0.000949076111353083,-0.00026160615381728904,-8.40186368030543e-05,-5.674267531573012e-06,0.01227260746805845,0.07739107373940636,,better,better,better
cic_ids2017_v2,xgb_5class_cw,raw,True,0.0,0.9990001749693803,0.9799174175358576,0.0006711177586108719,0.00033992967627614315,0.00036460450810928336,0.005510720472490128,0.9709757424875523,0.9990358597953535,0.9996279761904762,0.9995551601423488,0.9730941704035875,1.0,0.00045929604599977044,0.00104784898513966,0.00025934642096105685,0.0004901811235924186,0.9495543199767845,0.9871518313160398,0.0,0.0,0.0,0.0,0.0,0.0,,no difference,no difference,no difference
cic_ids2017_v2,xgb_5class_cw,temperature,True,0.0,0.9990001749693803,0.9799174175358576,0.0001705960134386081,0.0003730754019410433,0.00036029563360905536,0.004945562920347881,0.9664745289864138,0.9990358597953535,0.9996279761904762,0.9995551601423488,0.9730941704035875,1.0,9.325708655763154e-05,0.000562514125616635,0.0002544111998182343,0.0004813757639606372,0.9402506853950486,0.9863160509757711,-0.0005825001084146577,-0.00018085386118499219,-1.0376098726295512e-05,1.1468275895820556e-06,-0.009563130053260125,-0.0008998639441024387,1.2947810817626306,better,no difference,worse
cic_ids2017_v2,xgb_5class_cw,perclass_isotonic_renorm,False,0.017496938035843727,0.9990751618466769,0.9597378795752821,0.00027746658265763387,0.00015676346805050108,0.00034970498728145434,0.005525432605686069,0.9791052749021225,0.9991291636861257,0.9996279761904762,0.9995551601423488,0.9730941704035875,1.0,0.00014598358773272412,0.0005970188799395634,0.00024792143535313463,0.0004666901629359071,0.9654039107083294,0.9903328750063347,-0.0006435933458595367,-8.689051728886138e-05,-3.4513416018227456e-05,1.9075838487667038e-06,-0.006039677565773236,0.025615067834694114,,better,no difference,no difference
cic_ids2017_v2,xgb_5class_cw,toplabel_isotonic,True,0.0,0.9990001749693803,0.9799174175358576,2.7034935220960457e-05,0.00032682890040596987,0.00035774580920161264,0.004716559014186238,0.970557272249606,0.9990358597953535,0.9996279761904762,0.9995551601423488,0.9730941704035875,1.0,4.9403446708525755e-05,0.0004178984286106767,0.00025474320290354356,0.0004793193177965729,0.9497255646307268,0.9868532303704867,-0.0007381988498399337,-0.00010415818223276992,-1.7184790508446473e-05,2.480145183398591e-06,-0.004778333142395885,0.003576150861125568,,better,no difference,no difference
cic_ids2017_v2,xgb_5class_cw,cctl,True,0.0,0.9990001749693803,0.9799174175358576,0.00018921812795025166,0.0001811680164494162,0.0003581106686422318,0.006761164644776851,0.9430964921059874,0.9990358597953535,0.9996279761904762,0.9995551601423488,0.9730941704035875,1.0,0.0001451124421865019,0.0005330671868962843,0.00025720940442499756,0.00047378814130412183,0.8899244046286533,0.9862436923205178,-0.0006082197556706909,-5.8574619814078655e-05,-2.6574286393941372e-05,9.490849994803132e-06,-0.08060386890130637,0.018365248187896817,,better,no difference,no difference
cic_ids2017_v2,xgb_5class_cw,dirichlet,False,0.009998250306196416,0.9991001574724423,0.9816832186734518,0.00010757082773988896,0.00018497345520062644,0.00035016808905361614,0.004648934419529075,0.9802526970942822,0.9991602649830498,0.9996279761904762,0.9995551601423488,0.9730941704035875,1.0,9.369409165196559e-05,0.0004614118059658111,0.00024648319520038513,0.0004695043678526158,0.9696954883781794,0.9891246677384083,-0.000732313019852351,-8.54560242668935e-05,-3.2289112456237656e-05,2.4859033495733456e-07,-0.004551392742076563,0.02781039860473612,,better,no difference,no difference
cic_ids2017_v2,dnn_5class_cw,raw,True,0.0,0.8226560351938411,0.5400259606374458,0.07882310268263587,0.1065596622231771,0.05258148930595087,0.5268797105403038,0.7131185628200924,0.7848101265822784,0.9724702380952381,0.9937722419928826,0.9461883408071748,0.7142857142857143,0.07554352866678521,0.08224655320489793,0.0518016245544159,0.053433668126679656,0.7054286812208128,0.7201196707858446,0.0,0.0,0.0,0.0,0.0,0.0,,no difference,no difference,no difference
cic_ids2017_v2,dnn_5class_cw,temperature,True,0.0,0.8226560351938411,0.5400259606374458,0.04056269949910603,0.0904676775637778,0.05160291358528601,0.5099061058074652,0.7230892433852265,0.7848101265822784,0.9724702380952381,0.9937722419928826,0.9461883408071748,0.7142857142857143,0.037183718022009024,0.04438404927247543,0.05073431153649321,0.052540204811990385,0.7155118881237872,0.7298784749807343,-0.0426269424068777,-0.03383515939552417,-0.001091557078601375,-0.000868161080205869,0.009273243748323643,0.01066373331197296,0.813822574038873,better,better,better
cic_ids2017_v2,dnn_5class_cw,perclass_isotonic_renorm,False,19.339115654760416,0.9460844352238358,0.6779112017057516,0.0023765091420233403,0.00581594911794473,0.014782036808300095,0.13064245350371556,0.9358348016258698,0.980966006282462,0.7481398809523809,0.9933274021352313,0.23318385650224216,0.2857142857142857,0.0012888498949324536,0.0043015770538216555,0.014340949497628933,0.015243774843434818,0.9317012600332412,0.9399348992543813,-0.0797825693046794,-0.0726923747278196,-0.038526451537383606,-0.03707546869716921,0.21484414529299609,0.23171070933889418,,better,better,better
cic_ids2017_v2,dnn_5class_cw,toplabel_isotonic,True,0.0,0.8226560351938411,0.5400259606374458,0.003879046274484703,0.0933151662232223,0.05094204952353701,0.4890882945048853,0.7532822787004481,0.7848101265822784,0.9724702380952381,0.9937722419928826,0.9461883408071748,0.7142857142857143,0.00204722506962076,0.007418252600589775,0.05012279187884085,0.051850432120907675,0.7472288593422313,0.7588727922663712,-0.0785553218428826,-0.06995051218657321,-0.0017660834800937689,-0.0015146180419464673,0.03755210736377468,0.04281603923256521,,better,better,better
cic_ids2017_v2,dnn_5class_cw,cctl,True,0.0,0.8226560351938411,0.5400259606374458,0.002494215274759225,0.04673790539008916,0.03959613329644476,1.6929071329076288,0.9850421591067542,0.7848101265822784,0.9724702380952381,0.9937722419928826,0.9461883408071748,0.7142857142857143,0.0018229601607352762,0.004461932328605231,0.038882321835761666,0.04040794581244531,0.9839296020267263,0.9860492523332812,-0.0793048664444298,-0.07221331307049178,-0.013403097277392242,-0.01260325973792405,0.26488242292210273,0.27937336650617334,,better,better,better
cic_ids2017_v2,dnn_5class_cw,dirichlet,False,17.916864548703977,0.9535581273277176,0.5523584963386019,0.005035637766642832,0.004319989152647523,0.014235768626769818,0.1308680384139878,0.9156984619341852,0.976798432494635,0.8404017857142857,0.9893238434163701,0.0,0.0,0.003924046309228187,0.006944988007132838,0.013794478200118209,0.014713636938734665,0.910380173443878,0.9208807108150785,-0.07717677950532634,-0.06985810684688686,-0.03904739938541407,-0.03762533722798107,0.1937646960918201,0.21206951202993388,,better,better,better
cic_ids2017_v2,rf_5class_smote,raw,True,0.0,0.9982753018221812,0.9570705070800611,0.002269253340747064,0.0012535969386684837,0.0006288832267755033,0.0122487179710961,0.9196896493913392,0.9985382390445682,0.9986979166666666,0.9968861209964412,0.9730941704035875,0.7142857142857143,0.0019188395408291337,0.0026780753379543557,0.0005241942749437699,0.0007499747828044335,0.8728324599355426,0.9603426573139863,0.0,0.0,0.0,0.0,0.0,0.0,,no difference,no difference,no difference
cic_ids2017_v2,rf_5class_smote,temperature,True,0.0,0.9982753018221812,0.9570705070800611,0.002515316827206962,0.0013523396352782108,0.0006371968410742962,0.01223710188348411,0.9196941854076718,0.9985382390445682,0.9986979166666666,0.9968861209964412,0.9730941704035875,0.7142857142857143,0.00215431207370062,0.002930342126478012,0.0005330459164380444,0.000757796571608449,0.8728409850576578,0.9603493442434996,0.00019422666314218803,0.0002539546817551781,7.026679169601797e-06,9.553810093433203e-06,-8.606655606763214e-06,2.0201644061673685e-05,1.0272987650591245,worse,worse,no difference
cic_ids2017_v2,rf_5class_smote,perclass_isotonic_renorm,False,0.02499562576549104,0.9984252755767741,0.9573307187932265,0.0004649241021032833,0.0003012171580498563,0.0005452956486396052,0.006507343003414537,0.962881764629211,0.9985693403414923,0.9985119047619048,0.9995551601423488,0.9730941704035875,0.7142857142857143,0.0002416103601292072,0.0008733520044034242,0.0004255175753719249,0.0006744167988733882,0.9313452560019686,0.9860057337633937,-0.0021582306626564155,-0.001337030365464674,-0.00011646622674222086,-5.0478432147562696e-05,0.014000448258602497,0.07715017019963759,,better,better,better
cic_ids2017_v2,rf_5class_smote,toplabel_isotonic,True,0.0,0.9982753018221812,0.9570705070800611,0.00016661691848259547,0.0005786753293189725,0.00057373806075803,0.010819804985897746,0.9209167325296238,0.9985382390445682,0.9986979166666666,0.9968861209964412,0.9730941704035875,0.7142857142857143,0.00010877338778944466,0.0005640807972454581,0.00044813379382944947,0.0007145896671333856,0.8750237786491657,0.9608294242644275,-0.0023190181766784617,-0.0014706207352751018,-8.901324080927233e-05,-1.9872915727205705e-05,-5.6499055804298806e-05,0.0026825525083503028,,better,better,no difference
cic_ids2017_v2,rf_5class_smote,cctl,True,0.0,0.9982753018221812,0.9570705070800611,0.0002355863884975148,0.00027318266256812527,0.0005782619275094651,0.011648396014366352,0.9493637239169989,0.9985382390445682,0.9986979166666666,0.9968861209964412,0.9730941704035875,0.7142857142857143,0.00016400014329164225,0.0006708844750687004,0.0004575892636684551,0.0007161861202639546,0.9100744612151067,0.9817856218805815,-0.0022595592543321833,-0.0013553584090823113,-8.453766976672667e-05,-1.3063316138376289e-05,-0.014054391235137425,0.07353014731512986,,better,better,no difference
cic_ids2017_v2,rf_5class_smote,dirichlet,False,0.06998775214337491,0.998375284325243,0.9456921179234546,0.0009005221292979169,0.00045043495714224187,0.0005432722908484411,0.007822992347976883,0.9641304892093535,0.998849252013809,0.9968377976190477,0.9991103202846975,0.968609865470852,0.7142857142857143,0.000601348074306861,0.0012876555875672966,0.0004317863599390205,0.0006682080180073066,0.9364057771197365,0.9858563641439891,-0.0016580917180604527,-0.0010508220584384417,-0.0001248602225487259,-4.162461899115208e-05,0.011954695280051275,0.08094243055528537,,better,better,better
cic_ids2017_v2,xgb_5class_smote,raw,True,0.0,0.9988502012147874,0.9781770573618008,0.000984819281610132,0.0004250316385074512,0.0004406923358573688,0.0072276489651603845,0.9668366875094522,0.998849252013809,0.9996279761904762,0.9995551601423488,0.9775784753363229,0.8571428571428571,0.0007122014852930654,0.0013696982446320728,0.0003280472005803586,0.0005718783682381218,0.934751654127178,0.9868006818273007,0.0,0.0,0.0,0.0,0.0,0.0,,no difference,no difference,no difference
cic_ids2017_v2,xgb_5class_smote,temperature,True,0.0,0.9988502012147874,0.9781770573618008,0.0002959126036286931,0.000396586372447056,0.0004316081136138225,0.005860147991605794,0.9607606546817931,0.998849252013809,0.9996279761904762,0.9995551601423488,0.9775784753363229,0.8571428571428571,0.00010125379338556291,0.0006629048011642084,0.00032258111450636387,0.000555686539188269,0.9216170704832709,0.9851936474563953,-0.0007729504696062233,-0.000499678708069055,-1.8290542954983843e-05,-2.683295722448906e-07,-0.013379485958738002,-0.0014488841024665438,1.4335931411526255,better,better,worse
cic_ids2017_v2,xgb_5class_smote,perclass_isotonic_renorm,False,0.004999125153098208,0.9988002099632565,0.9776928918950892,0.00018554646856551498,0.00018775482535797401,0.0004250712263400001,0.006807079605414262,0.9631150575172885,0.9988181507168848,0.9996279761904762,0.9995551601423488,0.9730941704035875,0.8571428571428571,0.00011190337283358305,0.0005508124168265164,0.0003160756674672829,0.0005451780644102184,0.9245705527688123,0.9892123008544196,-0.000879132806593804,-0.0003511683512770502,-3.341618490508645e-05,5.669002575328629e-06,-0.03136446411005676,0.014761429981031316,,better,no difference,no difference
cic_ids2017_v2,xgb_5class_smote,toplabel_isotonic,True,0.0,0.9988502012147874,0.9781770573618008,0.0001357339561672619,0.00033435119151912433,0.00043395299882572486,0.006055270713390614,0.9661362763476998,0.998849252013809,0.9996279761904762,0.9995551601423488,0.9775784753363229,0.8571428571428571,5.939801280673085e-05,0.0005125263279826671,0.0003276958449222199,0.0005562981831121072,0.9340893061864891,0.9856293199518205,-0.0009560311865532459,-0.00040271457018123006,-1.9405304407631878e-05,4.689659575442836e-06,-0.0027866904725986825,0.0016035597801047677,,better,no difference,no difference
cic_ids2017_v2,xgb_5class_smote,cctl,True,0.0,0.9988502012147874,0.9781770573618008,0.0003133716036162217,0.00020921089378031109,0.0004149808052795325,0.009536084309175822,0.9043646359548386,0.998849252013809,0.9996279761904762,0.9995551601423488,0.9775784753363229,0.8571428571428571,0.00020333688399313721,0.0006489179933980373,0.00031168251823508356,0.0005318349164971178,0.8398509885918437,0.9605733926235783,-0.0008153258460924263,-0.0002797823464976045,-6.154298421946832e-05,6.2875591467212e-06,-0.11885298819274552,-0.01572661645303414,,better,no difference,worse
cic_ids2017_v2,xgb_5class_smote,dirichlet,False,0.014997375459294623,0.9988502012147874,0.9535747252626001,0.0002068458716843112,0.00019018062720131408,0.000420044897830692,0.005170099173059505,0.9822653173800978,0.9988803533107331,0.9996279761904762,0.9995551601423488,0.9730941704035875,0.8571428571428571,0.0001200960848911848,0.0005636764731815318,0.00031734349248036046,0.00053863196112718,0.9699321486562158,0.9912277948356583,-0.0009123486273459836,-0.0004162787071745092,-5.375729463531119e-05,1.1724225106918186e-05,-0.003992450149366597,0.044176233463034974,,better,no difference,no difference
